,mail_content
2997,"We now need to appoint David Vitrella as an authorized trader for the ECIC 
account (per Ted's OK below).  Sara
"
2998,Please see attached.  SS
2999,"Per my voice mail, please add the following sentence after the two signature 
blocks:

The undersigned hereby guarantees the timely payment when due of the 
obligations of Bridgeline Gas Marketing LLC under this Transaction and this 
Confirmation in an amount not to exceed U.S. $5,000,000.

BRIDGELINE GAS MARKETING LLC
By:  Bridgeline Holdings, L.P.
        By:  Bridgeline LLC

P.S to Bob:  I am not certain of the signature line as I have not heard back 
from Barbara."
3000,"Mark:  Thanks so much for your explanation earlier today.  Just one more 
question, please:  is arbitration or litigation the preferance under English 
law?  How often do you negotiate to the contrary?  Thanks.  Sara"
3001,"FYI - let's chat and decide where to go from here.  Sara
"
3002,"Jim:  We are still trying to resolve the ISDA issues.  On a slightly 
different note, could you please send me copies of the executed confirmations 
for the five trades that HSES has with J. Aron?  My fax number is (713) 
646-3490.  Thanks.  Sara



"
3003,"FROM:  Julia Murray


 FYI
"
3004,"Melissa,

Can you take care of the below?  If you have any questions about what we did 
in the past, let me know.  Otherwise, Sara has you covered.

Thanks,
Joe


"
3005,"I assume you mean a master between Garden State and ENA?  Please let me know 
where we are in the whole process.  thanks
"
3006,"At the request of Sara Shackleton, I am enclosing clean and blacklined drafts 
of each of the Bow River Trust and Royal Bank of Canada ISDA Schedules.

 

 "
3007,"Paul/Alan,

We need to have someone check into the legal issues associated with our 
trading equities in each of the respective countries we are interested in 
trading.  We need to get rulings on shares, futures and options for both 
exchange traded and over the counter activity for each country.  This 
""research"" should be performed in much the same way as when we began trading 
in Australia.  Some of the countries involved may have already been ""green 
lighted"" a few years ago.  The countries we need to look into initially are:

Germany
France
Italy
Norway
Netherlands
Spain
United Kingdom


Once we get feedback on these countries we should continue on to secondary 
countries which include:

Austria
Belgium
Denmark
Ireland
Israel
Sweden
Switzerland
Portugal
Turkey


I will leave up to yourselves to decide where this project should be 
coordinated from but as we are a US coporate and ECT Investments, the 
principal booking entity, is a US entity I would imagine it should be handled 
from the States.  Please let me know if anyone has any questions or would 
like to discuss issues associated with this request. 

Thanks and regards,
John


"
3008,"To follow up on Scott's message below.  The attached proposal sheet has the 
entity information for the Raptor II structure.  The proposal sheet should 
contain the information that is necessary to support the confirm.  The asset 
description should describe the business or entity.  A specific description 
of the underlying investment and interest in should also be included.  Under 
the detail of the derivative include the type (at the money price return 
swap, put, call...), term, legal name, specific investment type (type of 
stock, warrant ...), initial price, initial shares, initial notional value.  
The valuation support should be attached with the proposal sheet.  For this 
transaction, there is no premium calculation since the swap is at the money.



Please provide this information to Sara and me.  I will distribute the 
information to Ryan and Scott.  After the confirm is completed, I will submit 
the information to the counterparty for approval.

Please call me if you have any questions.
Thanks,
Gordon





"
3009,"I  think you ought to do a bit of hand holding to help Randy complete this. 
For example, we know the type of derivative, the specific investment type and 
a lot of the other information called for by the form. I really think you'll 
spend less time working on this if you sit down with Randy and help him 
prepare the form. Also, Randy needs some guidance on what sort of description 
of the underlying investment is appropriate. I'm sure Randy can attach 
something in his file that works just fine (as opposed to preparing something 
for this). Also, you and Randy need to discuss how the fairness opinion is 
used and whether it's provided to LJM to help support the swap price. Thanks!




"
3010,"Can we talk about this on Thursday?
"
3011,"sorry about the attachmet


"
3012,"Once again, it's time to find out what you think about your work experience=
=20
at Enron and what we can do to help make it better.  That's why we want to=
=20
check your pulse.  In fact, we've changed the name of last year's ""Excellen=
ce=20
Through Communication"" employee survey to The Pulse.  We believe The Pulse=
=20
more accurately captures the purpose of the survey.  Your diagnosis will he=
lp=20
us correct problem areas so we can continue to make Enron a great place to=
=20
work.

Is available:  Monday, October 16 =01) Friday, Oct. 27
Is located at: survey.enron.com

There are a few things we want you to remember about The Pulse:

1. Your survey responses will be confidential.  You can complete your surve=
y=20
at your desktop or at special computer kiosks that are set up in some of ou=
r=20
larger offices.  Several group computer terminals also will be available in=
=20
smaller field offices.  We want to provide you with the most comfortable=20
environment possible, as your participation is of vital importance to us.
2. We will respond actively to your comments.  We are going to do our best =
to=20
cure some of the current problems that exist and put into action preventati=
ve=20
processes that will help identify smaller problems before they become major=
=20
ones.  We may ask for your help in resolving some of the issues that are=20
collected in the survey =01) your active role will help us identify the bes=
t=20
solutions.
In last year's survey, you identified several problem areas regarding=20
internal communications and we've already acted on many of your=20
recommendations.  These are a few of the things we've accomplished or are=
=20
working on in direct response to your input:
1. Require all executives (VP and above) to attend the Executive Impact &=
=20
Influence course, which is a 360-degree program designed to improve=20
leadership and communication skills.  By year-end, more than 90 percent wil=
l=20
have attended this course, with the remaining 10 percent to be trained in t=
he=20
first quarter of 2001.
2. Offer all employees online communication courses.  These courses will be=
=20
available in the first quarter of 2001.
3. Improve our online communication tools, beginning in the fourth quarter,=
=20
2000:
   w Simplify and standardize Enron directories
   w Educate all employees about the availability and usage of IT tools.
   w Promote intelligent/responsible use of email.
4. Introduce Participation & Dissent (P&D) sessions to provide a vehicle fo=
r=20
solving problems, addressing issues and developing new opportunities.  This=
=20
application will launch in the first quarter of 2001 in the ThinkBank on=20
eThink.

So take a few minutes to check your pulse and tell us what you think and ho=
w=20
you feel about your job and about Enron."
3013,"Had a typo in your e-mail address!
"
3014,"To respond to the needs of our customers the following management 
appointments are effective immediately:

Alan Stringer, EHS Director based in London will be responsible for European 
/ Asia / India Regions.  Alan  will continue to report to myself and Brian 
Stanley (based in London).   Bal Wong EHS Manager based in Guam will report 
to Alan.   Alan  and Bal form a great team.  Both have extensive experience 
in undertaking and providing support for Environmental Due Diligence projects 
throughout the world for the past ten years for various blue chips, lawyers, 
banks and venture capital companies averaging several billion dollars worth 
of assets reviewed each year for the past 5 years.  Both can provide an 
extensive depth of knowledge as internal consultants in assessing 
environmental health and safety risk and supporting development of risk 
mitigation measures that can be applied in the sale and purchase agreements 
and contracts.  Both have impressive experience in remediation technology.  

 
Attached is a flow chart for environmental and social due diligence that 
shows our organization and responsibilities.  




Henry Van
General Manager, EH&S
Asset Operations"
3015,"Notice No. 00-367
October 27, 2000


To:
All NYMEX Members
All NYMEX Members Firms
All NYMEX Clearing Members
All NYMEX Operations Managers

From:  Rob Stasi, Manager

Re:  Revised =01) Crude Oil Futures Expiration Date


It has come to the attention of the Exchange that some earlier publications=
=20
may contain an incorrect Futures expiration date.  Please be advised that t=
he=20
expiration date for the Crude Oil Futures December 2000 contract month (CL=
=20
Z00), has been revised to Friday November 17, 2000.

Should you have questions regarding this matter, please contact the Floor=
=20
Departments Systems Area at (212) 299-2626.



__________________________________________________
Please click on the link below to indicate you have received this
email.

"
3016,"Attached, in WordPerfect, are the initial drafts of the closing documents 
necessary for the new Hawaii I 125-0 facility.  The documents are marked 
against the new Hawaii II 125-0 facility.

The attached documents are identified as follows:

Second Amended and Restated Trust Agmt (266236)
RADA (266238)
Beneficial Interest Certificate (266242)
Distribution Agreement (266243)
Subscription Agreement (266245)
Facility Agreement (266253)
Form of Sale and Auction Agmt (266256)
Form of Amended/Restated LLC of Asset LLC (266270)
Form of Amended/Restated LLC of Transferor (266276) and
Schedule to ISDA Master Agmt (266279)


Muriel C. McFarling
Andrews & Kurth L.L.P.
1717 Main Street, Suite 3700
Dallas, Texas 75201
(214) 659-4461
(214) 659-4784 (fax)

 - 266279.wpd
 - 266238.wpd
 - 266242.wpd
 - 266243.wpd
 - 266245.wpd
 - 266253.wpd
 - 266256.wpd
 - 266270.wpd
 - 266276.wpd
 - 266236.wpd"
3017,"Doesn't the Termination event apply to both now?  Or is it just S&P?  I am ok 
with either.  Despain has made his position very clear on the cross-default.  
It has to be $100 to match our Citibank revolver.  If we concede the Term 
event definition - maybe we can get them to go up to 100.  We should stress 
it is bilateral.  Who are Paul Rosica and Richard Weiss?




Sara Shackleton
10/27/2000 09:53 AM
"
3018,"Please click on the attached link to launch your Holiday Party invitation.

 http://invitation.enron.com

Please direct any questions to Dorie Hitchcock via email."
3019,"Please review the attached ""paper & pulp"" doc for accuracy.  I've already 
marked the doc for accuracy (as far as I can tell) but I don't know if the 
general statements are accurate.  Please coordinate through Tana Jones.  I do 
not know who wrote the document, but I presume it was someone in London.  Sara
"
3020,"Did you miss Jeff on CNBC ""Street Signs"" yesterday?  Not to worry.  Your ever 
benevolent communications team has arranged for Jeff's interview to be played 
on an IPTV webcast.  Just point your browser to http://iptv.enron.com, click 
the link for special events, and then choose ""Skilling CNBC.""  The interview 
will be available every ten minutes through Wednesday, Dec. 6."
3021,"Notice No. 00-415
December 6, 2000


TO:
ALL NYMEX/COMEX DIVISION MEMBERS
ALL MEMBER FIRMS
ALL CLEARING MEMBERS

FROM: NEAL WOLKOFF

RE:  POSITION ADJUSTMENT DEADLINES FOR THE JANUARY 2001 METAL AND ENERGY 
CONTRACTS [NYMEX RULE 9.04(P) AND COMEX RULE 4.37(A)]

____________________________________________________________

 As a reminder, position adjustments for both NYMEX and COMEX Division metals 
contracts are prohibited beginning on the tenth business day prior to the 
first business day of the delivery month, and throughout the delivery month.  
Therefore, all position adjustments of concurrent futures positions for the 
January 2001 metals contracts must be completed prior to December 15, 2000.

 Additionally, position adjustments of concurrent futures positions for NYMEX 
energy contracts are not permitted during the last three trading days of the 
respective contracts.  Rules 9.04(P) and 4.37(A) are attached.

 If you have any questions concerning this matter, please contact Nick Galati 
at (212) 299-2920 or Nick Falcone at (212) 299-2919.


__________________________________________________
Please click on the link below to indicate you have received this
email.

"
3022,"Just got your voice mail.  I have severe laryngitis and I cannot use my voice 
today or tomorrow.  Sorry.  We can e-mail or speak through Marie.  
Yes, we have a blackline.  Marie has finished going through it and I need to 
review (the lawyers blacklined the latest version over the second blackline 
so we had to revert to a comparision to the first blackline!).  Re: the 
credit support annex, I believe all is resolved.  However, I believe there is 
still an L/C issue.  If there is an L/C default (say the issuer is 
downgraded), Tiger is insisting that we post cash immediately without the 
right to post a  substitute L/C within two days.  I am not absolutely certain 
of this, but Carol has a 2 pm call with the lawyers and I will listen.  I 
don't know if Tiger responded to our guaranty.  I was out sick yesterday.  
Hope this brings you up to date.  SS  "
3023,"Sounds like a great idea to me!  Sara




Kaye Ellis
10/21/99 04:55 PM
"
3024,"FYI

Sara Shackleton
Enron North America Corp.
1400 Smith Street, EB 3801a
Houston, Texas  77002
713-853-5620 (phone)
713-646-3490 (fax)
"
3025,"Attached are our latest comments relating to Annex B and Annex B-1 please
review and let me know if the changes are acceptable.

 <<enron credit annex draft 012901.doc>>

Gary


 <<Rozmus, Gary.vcf>>

 - enron credit annex draft 012901.doc
 - Rozmus, Gary.vcf"
3026,"Bob and Sara,

I think the additional questions that need to be addressed are as follows.  
Once we have your input on these issues, 
our only remaining legal issues will revolve around (1) setting up NY 
brokerage, (2) actually setting up the different 
legal entities and related service agreements, (3) EOL product descriptions 
and (4) revisions to template ISDA agreements.

Outstanding Issues:
1.  Are personnel involved in a regulated brokerage business able to market 
OTC derivative products to clients without
     regulatory conflict?  (Both US and UK)
2.  Are there any special consideration s in terms of corporate organization 
or operations that we must use in order not to 
     create conflict stemming from our OTC business as a regulated exchange 
member (both UK and US)?
3.  To avoid regulatory burdens on other aspects of Enron and the Softs 
business, in what corporate entity will the NY
      clearing business reside?
4.  For those counterparties looking to transact with ENA as principal, can 
we (1) provide parent guarantees for selected
     counterparties or (2) can we use ENA to take a trade via a back-to-back 
with ENA Softs, for example?
5.  In regards to service agreements, is there a threshold of activity that 
establishes a tax or regulatory presence over and
     above any service agreement (ie- compromises the organizational 
structure)?
6.  How would a Chinese Wall be structured between the brokerage and OTC 
businessses?  General market information
      will likely need to be shared and some sharing between client and 
non-EOL broker will occur.  Please lay out the 
      concept and structure behind this mechanism so that we can better 
understand this.

Please add comments as this is a checklist and likely not comprehensive.

Regards,
Darren
36661"
3027,"I thought we sent it but I'll have Marie Heard email a copy right away.  SS


"
3028,"Stewart,

Sara and I need to clarify a couple of issues with Ed Sacks.  It may be 
tomorrow before we are able to send a draft ISDA Master Agreement for the 
Port of Oakland.  Regarding delivery, do you have contact information for 
them or should I send the draft to you for delivery?

Thanks,

Stephanie Panus
Sr. Legal Specialist
Enron North America Corp.
1400 Smith Street, Suite 3806
Houston, Texas  77002
phone:  713.345.3249
fax:  713.646.3490"
3029,"Peter,

I do not show that this counterparty has an executed ISDA, which would make 
me hesitant with respect to No. 6 below.  I think we should pursue an ISDA if 
they want to do this going forward.

Russell




   
	Enron Capital & Trade Resources 
	Canada Corp. 
	
	From:  Peter Keohane                           02/08/2001 06:05 PM
	

"
3030,"Sara:

That definitely helps to move things along.  I will call you in a little
while.  What time works for you?

> "
3031,"Let me know of you don't receive response.



From: Sara Shackleton on 27/02/2001 09:43 CST
"
3032,"Sara Shackleton
Enron North America Corp.
1400 Smith Street, EB 3801a
Houston, Texas  77002
713-853-5620 (phone)
713-646-3490 (fax)
"
3033,"Sara Shackleton
Enron North America Corp.
1400 Smith Street, EB 3801a
Houston, Texas  77002
713-853-5620 (phone)
713-646-3490 (fax)
"
3034,"Sara Shackleton
Enron North America Corp.
1400 Smith Street, EB 3801a
Houston, Texas  77002
713-853-5620 (phone)
713-646-3490 (fax)
"
3035,"Our discussion session w/ Ken Raisler on the CFMA is scheduled for 1 to 3 
p.m. Monday, March 5th in Sandalwood Rooms A & B at the downtown Hyatt 
Regency Hotel.

Does anybody have any input/suggestions/requests on topics to be covered?  If 
so, please reply by e-mail.  Thanks -- Bob


Robert E. Bruce
Senior Counsel
Enron North America Corp.
T (713) 345-7780
F (713) 646-3393
"
3036,"Hi Sara,

I have completed a preliminary legal review of the Account Agreements with 
Goldman Sachs and Morgan Stanley.  

I read the draft language you sent re: limitation of liability that you 
suggested we add to these and the Bear Stearns agreements for Enron Credit, 
Inc.   Because these agreements have arbitration clauses, this provision as 
drafted might be unenforceable under the NASD rules.  I am going to 
doublecheck the law on this point today or over the weekend.  If this is in 
fact correct, the firms will probably reject the provision on this ground 
especailly if including it would subject them to NASD fines.   In any case, 
we can wait to see what there response is but in the meantime we should set 
aside time to discuss the law on this point.

Cheryl Nelson
Senior Counsel
EB3880D
(713) 345-4693"
3037,"Sara,
New personnel to be:
Directors - Frevert/Derrick/Haedicke.  Officers - same, plus Jeff Kinneman.
Sue,
I know that Bryan and I have resigned.
Have we appointed Jeff?

Thanks,
Richard
"
3038,"You need to speak with the developer.  There is no way to control the 
inclusion of ""Other Agreements"" in the ""All Agreements"" section as the system 
is currently designed.

I am not disagreeing with you; I learned this the hard way a few months ago.  
The system is confusing.

Sara Shackleton
Enron North America Corp.
1400 Smith Street, EB 3801a
Houston, Texas  77002
713-853-5620 (phone)
713-646-3490 (fax)
"
3039,"Attached is a revised Credit Watch listing for the week of 3/19/01.    
If there are any personnel in your group that were not included in this 
distribution, please insure that they receive a copy of this report.
To add additional people to this distribution, or if this report has been 
sent to you in error, please contact Veronica Espinoza at x6-6002.
For other questions, please contact Bill Bradford at x3-3831, Russell Diamond 
at x5-7095, or Brant Reves at x3-9897.

"
3040,"At Rodney Malcolm's request, attached is a draft of the Power Purchase and 
Sale Agreement that has been proposed for your review and consideration.

Stuart
"
3041,"Susan:  This may look confusing!  It contains all of our ""choices"" for 
preparing the documents.  See Part 2 (Tax Reps) and the end of the document 
which has our ""choices"" of tax forms.

I thought it might be helpful to be very basic about withholding issues, 
etc., why we need the tax reps, and what questions we could ask upfront about 
a party that would help us select an appropriate tax module.  We tend to not 
""think"" and expect a party ""fill in the blank"" when we are preparing draft 
documents.





Sara Shackleton
Enron North America Corp.
1400 Smith Street, EB 3801a
Houston, Texas  77002
713-853-5620 (phone)
713-646-3490 (fax)
"
3042,"We are all stakeholders in Enron's businesses and share concerns with today=
's=20
equity market.  To view Jeff Skilling's personal address to employees about=
=20
what's going on with Enron's stock price and how we can ""earn our way"" back=
=20
up =01) tune in to IPTV.  The video will replay every 10 minutes starting a=
t the=20
top of the hour.
If you have questions about how to view on IPTV, please call your IT Help=
=20
Desk."
3043,"Good morning,

Please be advised that the SWAP FORMS have been relocated to the following 
path:

O:common\Legal\atty.fms\swap forms

Please direct any questions regarding the forms to Susan Bailey at X34737.


Best regards,
Taffy Milligan
X57373"
3044,"Hello folks,

I have accepted a position with RWE Trading Americas, my last day with ENRQ will be next Thursday, Jan 31.  I have enjoyed working with all of you and hope that our paths will cross as we find our way to more exciting ventures.  

Russell
"
3045,"_________________________________________________________________ 

WEEKEND SYSTEMS AVAILABILITY

FOR

1/25/2002 5:00:00 PM through 1/28/2002 12:00:00 AM 
_________________________________________________________________ 


Impact:   San Palo 
Time:   Thur 1/24/2002 12:00:00 PM CT thru Sun 1/27/2002 12:00:00 PM CT
	Thur 1/24/2002 10:00:00 AM PT thru Sun 1/27/2002 10:00:00 AM PT
	Thur 1/24/2002 6:00:00 PM London thru Sun 1/27/2002 6:00:00 PM London
Outage:   New server room 
Environments Impacted:   File Server, Notes servers, Print Server, Internet access. 
Purpose:   Put 02 servers room in just 01 room. Rebuild all cabling (data and voice). This is set on CST. 
Backout:   Back to original room. 
Contact(s):   Nilson Busto  55-11-5503-1347


Impact:   Corp 
Time:   Fri 1/25/2002 1:45:00 PM CT thru Fri 1/25/2002 2:45:00 PM CT
	Fri 1/25/2002 11:45:00 AM PT thru Fri 1/25/2002 12:45:00 PM PT
	Fri 1/25/2002 7:45:00 PM London thru Fri 1/25/2002 8:45:00 PM London
Outage:   Change Management Emergency Outage 
Environments Impacted:   Change Management System Outage. 
Purpose:   Change Management Application needs emergency maintenance. 
Backout:   NA 
Contact(s):   Brennan, Ryan  713-853-4545
	Ray, Edward  7138536744
	Brooks, Sean L  713-345-8077"
3046,"


Future Technology

DATE	      MTFAX	MTFBX	MTFTX

01/22/2002	$4.63	$4.55	$4.12
01/23/2002	$4.74	$4.66	$4.21
01/24/2002	$4.84	$4.76	$4.30
01/25/2002	$4.84	$4.76	$4.31
For more info click below
http://www.munder.com/munder/0,,MS1YLTE3MC0xLVdOLU1GRg==,00.html


Framlington Healthcare

DATE	      MFHAX	MFHBX	MFHCX

01/22/2002	$21.15	$20.37	$20.35
01/23/2002	$21.31	$20.53	$20.51
01/24/2002	$21.15	$20.37	$20.35
01/25/2002	$20.93	$20.16	$20.14
For more info click below
http://www.munder.com/munder/0,,MS1YLTE3MC03LVdOLU1GRg==,00.html


NetNet

DATE	      MNNAX	MNNBX	MNNCX

01/22/2002	$17.12	$16.67	$16.68
01/23/2002	$17.52	$17.06	$17.07
01/24/2002	$17.86	$17.39	$17.40
01/25/2002	$17.72	$17.25	$17.26
For more info click below
http://www.munder.com/munder/0,,MS1YLTE3MC0yMS1XTi1NRkY=,00.html


International NetNet

DATE	      MNIAX	MNIBX	MNITX

01/22/2002	$2.49	$2.46	$2.46
01/23/2002	$2.51	$2.48	$2.48
01/24/2002	$2.55	$2.52	$2.52
01/25/2002	$2.53	$2.50	$2.50
For more info click below
http://www.munder.com/munder/0,,MS1YLTE3MC0zMi1XTi1NRkY=,00.html


Digital Economy

DATE	      MDEAX	MDEBX	MDENX

01/22/2002	$6.16	$6.09	$6.10
01/23/2002	$6.23	$6.15	$6.17
01/24/2002	$6.24	$6.17	$6.18
01/25/2002	$6.23	$6.15	$6.17
For more info click below
http://www.munder.com/munder/0,,MS1YLTE3MC0zMy1XTi1NRkY=,00.html


Bio(Tech)2

DATE	      MBTAX	MBTBX	MBTTX

01/22/2002	$6.10	$6.04	$6.05
01/23/2002	$6.23	$6.17	$6.18
01/24/2002	$6.18	$6.12	$6.14
01/25/2002	$6.11	$6.05	$6.07
For more info click below
http://www.munder.com/munder/0,,MS1YLTE3MC0zNC1XTi1NRkY=,00.html




If you have any questions, please call 1-800-4-MUNDER.


This is a post-only mailing.  Please do not respond to this e-mail.

"
3047,"
[IMAGE] Forums Discuss these points in the Forums:  Forexnews Forum       T=
echnicals Live Charts Analysis available from: Cornelius Luca   J.P. Chorek=
   Technical Research Ltd.   Charts & News featuring Standard & Poor's     =
  Interest Rates   US: Japan: Eurozone: UK: Switzerland:   1.75%  0.15%  3.=
25%  4.0%  1.25-2.25%       [IMAGE] =09 [IMAGE]  Japanese Forex Trading Pre=
view  January 27, 7:00 PM: EUR/$..0.8640 $/JPY..134.80 GBP/$..1.4083 $/CHF.=
.1.7040  Japanese Forex Trading Preview by Darko Pavlovic  No key data.   T=
he dollar remains strong across the board after rising on Friday to a six- =
month high against the euro and powerful rally vs. the yen, on market confi=
dence the U.S. economy will recover from recession in coming months yen. Th=
e yen fell for eighth day in nine on concern reports this week will show Ja=
pan's jobless rate rose to a record and consumer spending slowed in Decembe=
r, fueling market perception the economy is worsening. Reports due Tuesday =
will possibly show Japan's workers' household spending rose 0.9% in Decembe=
r from November, after rising 3.6% in the previous month, and the jobless r=
ate rose to a record of 5.6% On Friday Japan's Vice Economics Minister Koba=
yashi said that the weaker yen is beneficial for corporate profits. In addi=
tion, fears that Japan's sovereign-debt rating will soon be downgraded has =
convinced most dealers that there is further weakness in store for JPY. Sup=
port is seen at 134.0, 133.80 and 133.60. Resistance is seen at 135.00, fol=
lowed by 135.40 and 136.00.  The euro is trading around 86.40 after falling=
 to a new 6-month low of 86.29 against the dollar amid optimism about the f=
ast US recovery. On Friday, the euro came under heavy downward pressure as =
news of the monthly increase in Italian inflation stoked fears that the Eur=
opean Central Bank may not be able to cut interest rates in the near future=
 if inflation does not fall below the 2% target level. Based on the prelimi=
nary CPI figures from 12 cities, economists forecasted Italian CPI in Janua=
ry would hold steady around 2.3-2.4% y/y from the previous month, but rise =
to 0.4-0.5% m/m vs. 0.1% in December.   Markets will also look to next week=
's German CPI data to see whether it confirms an upswing in inflation that =
may restrain the ECB from easing monetary policy. Economists forecast Germa=
n CPI will rise to 0.9% m/m from 0.1% in December, and to 2.1% y/y in Janua=
ry vs. the previous 1.7%. Also, German IFO will likely show that business c=
onfidence rose in January, adding to expectations Europe's largest economy =
may recover from recession The Ifo economic is likely to rise to 85.7, from=
 84.9 in November. Ifo didn't conduct a survey in December. Support is seen=
 at 86.0 and 85.55-- the 71.8% Fibonacci retracement of the move from 82.25=
 to 95.95. Resistance is viewed at 88.15, 88.60 and 89.10-- the 50% Fibonac=
ci retracement of the move from 82.25 to 95.96.  Looking foward to this wee=
k, major US data due to be released include new home sales, durable goods, =
Conference Board Consumer Confidence, real GDP, FOMC rate decision, jobless=
 claims, employment cost index, personal income and consumption, Chicago Pu=
rchasing Managers survey, labor market report, University of Michigan confi=
dence survey, and ISM Purchasing Managers Index. Key Eurozone indicators co=
nsist of Euroarea M3, German Ifo business climate index, French PPI, Italia=
n foreign trade, French INSEE industry survey, Italian PPI, German CPI, Fre=
nch unemployment, French current account balance, Euroarea manufacturing PM=
I, Euroarea HICP, Euroarea retail sales, balance of payments, German PMI, F=
rench PMI, French INSEE household survey, Italian PMI, Italian CPI and Span=
ish unemployment. Highlights from Japan comprise the labor force survey, th=
e household survey of expenditures, industrial production, Shoko Chukin sma=
ll firm survey and employment survey.    =09[IMAGE] Audio Mkt. Analysis USD=
 Soars to 6-month Highs on Optimism       Articles & Ideas  ECB: One More C=
ut    NAM & the Strong Dollar: Phase II       Articles & Ideas Forex Glossa=
ry   Economic Indicators   Forex Guides   Link Library      [IMAGE] =09
=09=09[IMAGE][IMAGE] [IMAGE][IMAGE]=09
=09=09  This e-mail is never sent unsolicited. If you wish to unsubscribe f=
rom this or any other Forexnews.com newsletters, please click here .   Any =
opinions expressed by representatives of Forexnews.com or its affiliates as=
 to the commentary, market information, and future direction of prices of s=
pecific currencies reflect the views of the individual analyst, and do not =
necessarily represent the views of Forexnews.com or its affiliates in any w=
ay. In no event shall Forexnews.com or its affiliates have any liability fo=
r any losses incurred in connection with any decision made, action or inact=
ion taken by any party in reliance upon the information provided in this ma=
terial; or in any delays, inaccuracies, errors in, or omissions of informat=
ion. =09
"
3048,"
[IMAGE] 	
 Search  Amazon.com for:   	
"
3049,"
hi sara-
 
i am at home today..if you get a chance, please call me at 917 324 1999.
 
thank you,
ca"
3050,"Sara- I am sorry to hear Frank has left.. have you spoken to him, is he OK? How are you doing?

Can you please tell me how you are dealing with counterparties who still have exposure to Enron?

I know all contracts are null and void.. what is the process for them to take off deals.

The only counterparties I have with any exposure are:
tudor
wexford

I am asking for them specifically.

Also, on monies we owe counterparties.. like tudor and catequil, what is the process they must go through?

Thanks very much,
Caroline

cell- 917 324 1999
home- 212 737 2082"
