,mail_content
2923,"
I would prefer to have these folks not use ice.
 "
2924,"
[IMAGE] =09
 Save 10% Speak No Evil, Hear No Evil Monkey Bikes...  One of the Hottest G=
ifts for Holiday 2001... Just enter the coupon code MQJ36GX6 in the checkou=
t process to receive your discount.  Offer expires November 16, 2001.  Want=
 to win your Fantasy League?  Our Fantasy Football Guides are the SOURCE fo=
r strategy, player ratings, scouting reports, team reports, projections and=
 more!  A must have for beginners and Fantasy veterans alike.  Special in s=
eason price $9.99. Going Fast - Click Here!   Save $.05 a gallon on the gas=
 that keeps your car's engine clean. Click here  to apply online.   Brought=
 to you by   Sponsorship Bar You are receiving these e-reports because you =
have signed up for CBS SportsLine.com Fantasy Football.  To customize, resc=
hedule, or turn off these reports please  click here    NFL Reports, Player=
 Updates  [IMAGE]Latest NFL Player News  Rod Smith , WR DEN - Matty Updated=
 11/19/01 Smith (ankle) could not finish Sunday's game. His status for Thur=
sday's game against Dallas is unclear.  Terance Mathis , WR ATL - Frank Upd=
ated 11/19/01 Mathis has by far his best game of the season, catching seven=
 passes for 70 yards against Green Bay. He suffered a mild concussion in th=
e game, but he's expected to be fine for this weekend's contest at Carolina=
.   Jackie Harris , TE DAL - Free Agent Updated 11/19/01 Harris suffered a =
strained right hamstring during Sunday's game against Philadelphia. He did =
not return to the contest, and is listed as day to day.   Frank Sanders , W=
R ARI - Free Agent Updated 11/19/01 Sanders had a huge game against Detroit=
 on Sunday, catching seven passes for 127 yards and a touchdown. He injured=
 his hamstring in the game, however, and is listed as day to day.   Quincy =
Carter  , QB DAL - Free Agent Updated 11/19/01 Carter feels as though his h=
amstring has healed enough that he's ready to return to action. However, th=
e Cowboys will start Ryan Leaf for a few more weeks before Carter gets his =
starting job back. The team wants to evaluate Leaf in a few games this seas=
on to determine if he'll have any trade value in the offseason.   James Jac=
kson , RB CLE - Hunter Updated 11/19/01 Jackson told the Cleveland Plain-De=
aler it was a coach's decision not to use him against the Ravens. Jackson h=
ad been suffering from an ankle injury, but reports prior to gametime had i=
ndicated he might have been able to play. With the sudden emergence of Benj=
amin Gay, Jackson's Fanta! sy! value might drop greatly.  Ryan Leaf , QB DA=
L - Free Agent Updated 11/19/01 Leaf had another terrible outing this weeke=
nd, but the Dallas Morning News is reporting that he'll remain the team's s=
tarting quarterback for the time being. However, he's no better than waiver=
 wire fodder in Fantasy Football.   Kevin Lockett , WR WAS - Free Agent Upd=
ated 11/19/01 Lockett left Sunday's game against Denver in the first quarte=
r due to a rib injury. His status for next week's game against Philadelphia=
 is uncertain at this time. !  Tony Banks , QB WAS - Free Agent Updated 11/=
19/01 Banks, who suffered a concussion during Sunday's game against Denver,=
 told the Washington Post that there's a ""definite possibility"" he would be=
 ready in time for next weekend's game against Philadelphia. Kent Graham wo=
uld start if Banks is unable to play, but neither QB is an attractive Fanta=
sy option against the Eagles.   Emmitt Smith , RB DAL - Bass/Hull Updated 1=
1/19/01 Smith left Sunday's game against Philadelphia with a sprained knee.=
 However, he is expected to be in the starting lineup when Dalla! s ! faces=
 Denver on Thanksgiving Day.   Larry Foster , WR DET - Free Agent Updated 1=
1/19/01 Foster suffered an apparent leg injury during Sunday's game against=
 Arizona. He is listed as day to day.  Desmond Howard , WR DET - Free Agent=
 Updated 11/19/01 Howard suffered a shoulder injury during Sunday's win ove=
r Arizona. He did not return to the game, and is listed as day to day.   Be=
rt Emanuel! , WR DET - Free Agent Updated 11/19/01Emanuel suffered a knee i=
njury during Sunday's game against Arizona. He is listed as day to day.  Mu=
hsin Muhammad , WR CAR - Martin Updated 11/18/01 Muhammad sprained his left=
 shoulder in Sunday's game against the 49ers. His status for the Week 11 ga=
me against Atlanta is unclear.  Mike Anderson , RB DEN - Neal/McKay Updated=
 11/18/01 Anderson rushed for only 31 yards on 13 carries against the Redsk=
ins. Olandis Gary carried the ball 10! t! imes for 28 yards. It is apparent=
 Anderson is no longer worthy of a starting spot on Fantasy teams, and Gary=
 will continue to see some work at his expense.  Michael Westbrook , WR WAS=
 - Free Agent Updated 11/18/01 Westbrook caught nine passes for 104 yards a=
nd a TD at Denver. Opposing defenses are focusing on rookie Rod Gardner, an=
d Westbrook is getting open often after starting the year slowly.  Jake Plu=
mmer , QB ARI - Frank Updated 11/18/01 Plummer threw for 334 yards, four TD=
s and was intercepted once by Detroit. Such stellar performances are rare f=
or Plummer, who may not have a better game this season.  Michael Pittman , =
RB ARI - Matty Updated 11/18/01 The awful Detroit defense limited Pittman t=
o 81 rushing yards on 23 carries. Don't start Pittman in any upcoming weeks=
 unless your team is very thin at RB..  David Sloan , TE DET - Free Agent U=
pdated 11/18/01 Sloan caught two TD passes for a total of three yards at Ar=
izona. If you are desperate for help at TE, consider Sloan! , ! who always =
gets regular looks from Charlie Batch.  Lamont Warren , RB DET - Free Agent=
 Updated 11/18/01 Warren rushed for 32 yards and a TD at Arizona and caught=
 11 passes for 64 yards and a score. The Lions will continue to feature War=
ren on third downs and near the goal line as a receiver, making him a good =
Fantasy backup for the rest of the year.  Warrick Dunn , RB TB - Martin Upd=
ated 11/18/01 Dunn caught 12 passes for 138 yards against the Bears, but he=
 rushed for only 12 yards and fumbled twice. Don't count on Dunn for consis=
tently good Fantasy numbers during the next few weeks. He can be explosive,=
 but he is also erratic.  Keyshawn Johnson , WR TB - Giggles Updated 11/18/=
01 Johnson caught 12 passes for 89 yards against the Bears, but he failed t=
o get in the end zone again. Don't depend on Johnson down the stretch unles=
s your team is very thin at wideout.  David Terrell , WR CHI - Free Agent U=
pdated 11/18/01 Terrell caught o! ne! pass for 15 yards at Tampa Bay. The r=
ookie wideout is not consistent enough to start for most Fantasy teams.  Ma=
rty Booker , WR CHI - Free Agent Updated 11/18/01 Booker caught seven passe=
s for 165 yards and three TDs at Tampa Bay. In his third season, Booker has=
 become a superb Fantasy wideout. He is a player you must start every week,=
 no matter what matchup he faces.   Plaxico Burress , WR PIT - Free Agent U=
pdated 11/18/01 The Jaguars limited Burress to one catch for 13 yards. The =
second-year receiver has still not proven he can be a reliable Fantasy play=
er.  LaDainian Tomlinson , RB SD - Hunter Updated 11/18/01 Tomlinson put up=
 decent rushing numbers against Oakland, posting 68 yards and a touchdown. =
His overall statistics have been down in recent weeks, however, which may h=
ave something to do with the fact that he held out for the entire preseason=
.   Hines Ward , WR PIT - Tori Updated 11/18/01 Ward caught nine passes for=
 112 yards and a TD against Jacks! on! ville. While he doesn't score often,=
 Ward has become a very solid receiver for Pittsburgh this year, and he wil=
l always post respectable totals.  Doug Flutie , QB SD - Russell Updated 11=
/18/01 Flutie's recent struggles continued against Oakland, throwing for on=
ly 98 yards on Sunday. Unless he faces a good matchup, starting Flutie is b=
ecoming somewhat of a gamble.   Stacey Mack , RB JAC - Hunter Updated 11/18=
/01 Mack was held to six rushing yards on eight carries at Pittsburgh. He h=
as not been a reliable back for the Jaguars or Fantasy owners this season. =
 Rich Gannon , QB OAK - Martin Updated 11/18/01 Gannon had a solid outing a=
gainst San Diego, throwing for 311 yards and four touchdowns. He's one of t=
he top five Fantasy quarterbacks in the league and is a must-start every we=
ek.   More Updates  Transactions, View  [IMAGE]     [IMAGE] Make Selection =
  [IMAGE]       [IMAGE] There are no League Transactions which meet the sel=
ected criteria.  To see all league transactions select ""All"", ""All"", ""All T=
eams"" from the Transactions, View page.      Schedule, Breakdown  [IMAGE] N=
eal/McKay Player Pos Points Manning, Peyton  QB 15.0 Anderson, Mike  RB 4.0=
 Smith, Lamar  RB 6.0 Hakim, Az-Zahir  WR 0.0 McCardell, Keenan  WR 8.0 Ric=
e, Jerry  WR 31.0 Stover, Matt  K 6.0 Broncos  DT 12.0   [IMAGE] TOTAL   82=
.0   [IMAGE] Dayne, Ron  RB 0.0 Testaverde, Vinny  QB 7.0 Barber, Tiki  RB =
0.0 Bryson, Shawn  RB 1.0 Jones, Freddie  TE 0.0 Richardson, Tony  RB 0.0  =
 [IMAGE] at Hunter Player Pos Points Warner, Kurt  QB 28.0 Green, Ahman  RB=
 9.0 Tomlinson, LaDainian  RB 13.0 Freeman, Antonio  WR 10.0 Johnson, Kevin=
  WR 5.0 Morton, Johnnie  WR 15.0 Vanderjagt, Mike  K 11.0 Chargers  DT 12.=
0   [IMAGE] TOTAL   103.0   [IMAGE] Jackson, Darrell  WR 3.0 Stewart, James=
  RB 0.0 Jackson, James  RB 0.0 Mack, Stacey  RB 1.0 Pinkston, Todd  WR 3.0=
 Robinson, Marcus  WR 0.0   [IMAGE]  Copyright 2001 Commissioner.COM Inc an=
d SportsLine.com Inc. Your site can be reached from http://fantasy.sportsli=
ne.com   FB10SP  =09
"
2925,"Any ideas on who to talk to regarding a possible summer internship?

Scott
"
2926,"jared,

please get with Chris in order to update the attached Florida overview for 
Lavo.
"
2927,"Scott, I would like to sue Kim in an expanded role within the group. She will 
still be responsible for all of her current activities but will also work 
with the group on Pipeline postings and expansions, RFP and information 
responses, Development of Presentations, etc.  I think that in the long run 
she can develop and be moved into other positions.  Especially after she 
earns her degree.  I have spoken with HR.  We will monitor to assure that she 
does not let any of her curent responsibilities slide.  Let me know if you 
have and concerns.


Also, I have completed the Performance plan for John Hodge ( Required due to 
his ranking in 2000).  I will leave a copy on your desk for review and 
execution.  Let me know if you have any questions.



Frank"
2928,"fyi
This ""banked"" gas can't be recovered. It's Koch's gas now and they purchase 
from Devon at reduced price....
 "
2929,"We have become aware that brokers are currently obtaining guest ID's from our 
customers and are using EnronOnline as a price discovery mechanism. This 
obviously does not benefit Enron as no transactions are generated  and 
consumes considerable systems resources. In order to curb this practice and 
to generate revenue we  are currently exploring the possibility of offering 
Brokers and the Press non- transactable guest ID access to EnronOnline for a 
fee. Please let us know if you have any concerns , comments or feedback 
regarding this issue. Thank You.

Savita"
2930,"Scott:

In follow-up to our conversation, please note that your deposition in the above-referenced matter is scheduled for June 22, 2001.  I will get back to you with more details, including a propose preparation time, in the near future.

Thanks,

Jeff"
2931,"
Hey Scott, I've been removed from the  brokerage desk.  New phone number is 713 426-5308.
Thanks for everything. 
Kay
 
CONFIDENTIAL: This e-mail, including its contents and attachments, if any, are confidential. If you are not the named recipient please notify the sender and immediately delete it. You may not disseminate, distribute, or forward this e-mail message or disclose its contents to anybody else. Copyright and any other intellectual property rights in its contents are the sole property of Tradespark, Inc.
E-mail transmission cannot be guaranteed to be secure or error-free. The sender therefore does not accept liability for any errors or omissions in the contents of this message which arise as a result of e-mail transmission.  If verification is required please request a hard-copy version.
Although we routinely screen for viruses, addressees should check this e-mail and any attachments for viruses. We make no representation or warranty as to the absence of viruses in this e-mail or any attachments. Please note that to ensure regulatory compliance and for the protection of our customers and business, we may monitor and read e-mails sent to and from our server(s). 
For further important information, please see http://www.tradespark.com/full-disclaimer.html

 - Glacier Bkgrd.jpg "
2932,"
	I submitted the Parking Provision outline to Bay Gas last week after our meeting.
	
	I need to circle back to determine where we are relative to getting pricing pulled together
	for the gas portion.  I've been in need to put a hard offer in front of this customer for several
	weeks now.  They are in the process of making a critical decision & I would like to have
	something in hand that values the Parking optionality.  

	Thanks
	mk





 "
2933,"

 "
2934,"Hey Patro, thanks for coming over and talking to me at the Astros game the other day. Were you afraid I would see you with your girlfriend.  Whatever....you're still a short fuck with no wrap. 
Middletones....Is that what you were playing all those years?  I thought that you were making crude noises with your stomach.  Are you still in Temple? 
Yeah this is Trammell.....living in Houston, have two little girls and Lisa's still married to me.  I'm getting my ass kicked by them daily. 
Let's get these e-mails rolling.... "
2935,"
Do you have a package on this property or pictures?
Are there any improvements on the property - house, barn, pens?

Thanks,

Scott Neal
"
2936,"Scott,
Nice chating with you yesterday. I am in Chicago today.

It's going to be interesting if we can grow the Ag. Group for Enron on the
Grain/Oilseed side. Think I can bring good value for them from the start,
they want to go global too,

Fyi, the guys that I met where Ted Noble, Darren Maloney and also Elsa

Saludos,

Pablo

PS: Thanks for leting Elsa now my references.
_________________________________________________________________________
Get Your Private, Free E-mail from MSN Hotmail at http://www.hotmail.com."
2937,"FYI...

I just wanted to let you know that I have been working with the settlements group in order to put approx. $800,000.00 into the Central and East desk books for Devon penalties that have been incurred over the last year.  Settlements should be talking with the Risk group in order to get this done soon.   We are also working to determine the Pipeline cash out as a result of Panaco's imbalance over the last year.  After talking with legal it appears that we do have remedy to recoup cash out from Panaco. I'll keep you informed when I have more information.  If you have any questions please let me know.

Mark"
2938,"Scott,

Your log on is as follows:

ADM33331
Password: WELCOME!

Please let me know if you have any questions.

Thanks,
Stephanie

 "
2939,"
Dear Colleagues,

We know you have many questions about your new benefits plan, payroll issues and other changes that will occur over the next few weeks. Human Resources and Communications are preparing a thorough Q&A, which we will send to you tomorrow and will regularly update as more information is available. 

Meanwhile, please read the announcement below from Security about how you can obtain a new UBS Warburg access card that will allow you to enter our new office space after Friday.

I am confident that you share my enthusiasm about our new opportunity.  We look forward to working along side each of you in the coming days.

David Oxley
Head, Human Resources
____________________________________________________________________

Access Cards

There will be a two-day transition for the new UBS Warburg access cards. Beginning Monday, February 11, access to the 5th and 6th floors of Enron Center South will require these new cards. UBS Warburg access cards can be picked up from 7 a.m. to 7 p.m. at the reception area on the 5th floor of Enron Center South on Thursday, February 7th ; Friday, February 8th ; and Monday, February 11. Enron Security will produce new access cards with existing photographs, then simultaneously issue the new and collect the old cards. Employees without UBS Warburg cards will be allowed into the Enron Center South building on Monday but will have to collect their new cards as soon as possible to gain access to the 5th and 6th floors.

Employees who fail to collect their new cards by 7 p.m. Monday will be required to contact Enron Security's general information number at 713-853-5360 to arrange to pick them up.

There will be security staff available at the pick up point on ECS 5 to help with any problems you might have.

It is suggested employees wear their access cards at all times while on the premise.

Accessible Areas - The new cards will allow UBS-W employees to enter:
5th & 6th floors and Plaza area of Enron Center South , 
The Sky Ring 
Body Shop, Enron Center North Plaza and therefore access the Credit Union and Cafeteria from either building.

Restricted Areas - Employees must submit to Enron Security a Restricted Access Request form (available by calling 713 8535360 ) and signed by Bob McAuliffe (713-853-7468) to enter:
Enron Center South, 8th and 9th floors
Enron Center North, 22nd and 34th floor 
Ardmore Data Center.

Employees staying with the Enron estate while visa and other issues are completed - Employees in this group who are on assignment arrangements to UBS-W will be issued a regular access card - available in the same way as other new UBS-W employees.

Estate employees who are working with UBS-W on transition issues  - If they will be based in UBS-W office space they should talk to their UBS-W counterpart for approval and then UBSW HR for the issue of a UBS-W contractor card (in addition to their regular Enron badge). "
2940,"(See attached file: g051501.pdf)


______________________________________________________________________________
_______________________________________________________

Ce message et toutes les pieces jointes (ci-apres le ""message"") sont etablis 
a l'intention exclusive de ses destinataires et sont confidentiels. Si vous 
recevez ce message par erreur, merci de le detruire et d'en avertir 
immediatement l'expediteur.

Toute utilisation de ce message non conforme a sa destination, toute 
diffusion ou toute publication, totale ou partielle, est interdite, sauf 
autorisation expresse.

L'internet ne permettant pas d'assurer l'integrite de ce message, BNP PARIBAS 
(et ses filiales) decline(nt) toute responsabilite au titre de ce message, 
dans l'hypothese ou il aurait ete modifie.
 
"
2941,"The staff meeting that is scheduled for tomorrow, May 11 has been rescheduled 
to next Friday, May 18th.  The meeting is scheduled to start at 2:30 pm 
central time and will be in EB30C1.  If you are not able to attend, please 
make sure that you send an email to Kim Hillis with an explanation.  

Currently, the meeting will have Portland, Calgary, Sao Paulo, San Fran and 
Monterrey video conferenced. Orlando, please call 713-646-3062 when you are 
not in the Sao Paulo office.  If anyone else is required to call in, then a 
conference bridge line will need to be set up.  Please let Kim know this 
information as well so that this can be done.

The staff meeting is monthly and I will alert you when the June meeting will 
happen.  Please make all efforts to be at the meetings.

If you have a response to the previous email of where you would like for the 
management meeting to take place, please send them to myself or Kim.  I have 
not received many responses!  

If you have any questions, please let me know.


"
2942,"Nelson,

I have booked the TDC deal for the remainder of the term.  It is now in the 
Gulf3 book at Tenn/Zone1.  If locations need to change, and I'm sure they 
will, please let me know and I will make sure it is hedged correctly.  

sitara #778201

also,  if you could use the same sitara number every month for the central 
gas it would help make our reconciliation process much smoother.


Thanks,

Kam"
2943,"Scott,
Thanks for taking the taking the time to talk with me.  I am following up 
with some additional information as I understand that you are representing me 
in the PRC process.

My Associate rotatation program  (24 months) ended on June 15, 2000. 

My third rotation was with Enron North America  with Tim Detmering (X 36973) 
which completed on March 1.  Then I rotated to EBS and worked with James Row 
(X58080) before joining Boris Brevnov permanently.  Boris Brevnov (5-7795) is 
nominating me for the Manager position in his group.

Please do not hesitate to call them for any feedback on my performance.
Thanks again.

"
2944,"Colton and I will be there some time during the day on Saturday and will 
spend the night.




"
2945,"we had a good day.




"
2946,"talked with Ryan last week.  he is thrilled and looking forward to working 
with us.




Geynille Dillingham
11/20/2000 11:29 AM
"
2947,"what is this approval for?




"
2948,I am planning to take vacation Sept. 6-8.  
2949,"any new news regarding your possible move?




"
2950,"scheduled to play golf with guys at work on Sunday morning.  Call Jared with 
exact time."
2951,"
"
2952,"	please forward to all East traders and originators

 "
2953,"I would like to play.  

 "
2954,"I would like to get together Monday, February 4 at 9:30am to discuss the startup of our business
including products, points, responsibilities etc.

Amanda will notify you with the location.

Thanks, 

Scott "
2955,"Tammy,

I will have final for you by 10:30am.  Bob is working on his supoort people right now and we will be meeting to allocate/place
assistants at 10:00am.  I will send shortly thereafter.

Scott

 "
2956,"Bob,

Just curious how everything went on Friday.  call me if you
get a minute.

Scott
x34723
713 503 3466
713 365 9035"
2957,"
"
2958,"love IT!!!


__________________________________________________
Do You Yahoo!?
Thousands of Stores.  Millions of Products.  All in one Place.
http://shopping.yahoo.com/
 - flaballot.jpg"
2959,"Kay,  Please review the attached and let me know if there are any issues.  
Thanks.
"
2960,"Thanks to all of you, Enron North America has had an outstanding year in=20
2000.  Some of the more notable accomplishments include:
a) 100% plus increase in EBIT from 1999 actuals to 2000 forecast;
b) significant rationalization of the balance sheet including the sale of t=
he=20
(i) Wind River/Powder River gathering assets, (ii) East Coast Power=20
generating assets, (iii) HPL and (iv) five of the six Eastern Peakers;
c) ENA is the leading energy merchant by a factor of two;
d) physical electricity volume grew by 34% YTD 1999 to YTD 2000 forecast;
e) natural gas volumes grew by 82% YTD 1999 to YTD 2000 forecast;
f) 500% growth in daily transactions from November 1999 to November 2000 du=
e=20
to the highly successful Enron OnLine distribution channel; and
g) ENA reaching its 25% ROCE target.

These are truly outstanding accomplishments and our expectations for growth=
=20
and opportunity in Enron North America for 2001 are consistent with that=20
success.  In order to reach these goals, we felt it necessary to re-align a=
=20
number of our organizations. A number of these changes are completed.  The=
=20
goals of such re-alignment include:
a) increase overall productivity with the goal to ensure that every employe=
e=20
is in a position to contribute regardless of skill set;
b) increase overall market coverage, deal flow and information generation=
=20
with the goal to increase bid/offer income, increase the velocity of deal=
=20
flow, improve customer coverage and promote quality information transfer to=
=20
our trading organization;
c) increase deal quality and earnings quality with the goal to (i) allocate=
=20
our resources towards the best transactions and (ii) significantly increase=
=20
our =01&mid-market=018 originated transactions in our portfolio;
d) promote real time decision making and a closer tie between our trading a=
nd=20
origination (mid-market and structured) organizations in order to better=20
align those functions to reduce the amount of un-productive internal focus;
e) increase the overall velocity of the capital being utilized consistent=
=20
with our goal of a 25% plus return on capital employed; and
f) identify and recognize a host of new leaders in the organization that ar=
e=20
critical to meeting our goals next year.

With these objectives in mind, patterned after the successful business mode=
ls=20
in Calgary and Portland, effective immediately the following changes are=20
being implemented:
a) East Power =01) a single East Power Team incorporating trading, mid-mark=
et=20
and origination will be formed under the co-leadership of Kevin Presto and=
=20
Janet Dietrich who will report to the Enron Americas - Office of the Chairm=
an=20
(EA OOC).  This team will have one income statement, one book and a joint=
=20
accountability. However, a clear delineation of responsibilities inside the=
se=20
teams will continue to exist in which the trading organization will manage=
=20
the risk, income statement and product development aspects of the=20
partnership. The originators will have the primary responsibility to genera=
te=20
origination income, provide coverage, deal flow, lead strategy formulation,=
=20
provide information and generate strategic positions.  Overall, the team wi=
ll=20
be rewarded based upon increasing the value of the book, meeting=20
coverage/deal flow targets and meeting its strategic/growth goals in the=20
Eastern power markets. The team will be responsible for covering the IOU=01=
,s,=20
muni=01,s/co-ops, industrials and IPP=01,s and will utilize all ENA=01,s pr=
oduct=20
capabilities including the power commodity, assets and capital. The team wi=
ll=20
further be broken down into several key strategic regions and business unit=
s=20
including:=20
  (i) ERCOT =01) managed by Doug Gilbert Smith and Bruce Sukaly;
  (ii) NE =01) managed by Dana Davis and Jeff Ader;
  (iii) Midwest =01) managed by Fletch Sturm and Ed Baughman;
  (iv) SE =01) managed by Rogers Herndon and Ozzie Pagan;
  (v) East Power Development =01) managed by Ben Jacoby;
  (vi) East Power Structuring  - managed by Bernie Aucoin; and
  (vii) East Power Fundamentals and the =01&Genco=018 =01) managed by Lloyd=
 Will
  =20
b) West Power =01) there will be no changes to the Portland office which is=
=20
managed by Tim Belden and Chris Calger .  Both Tim and Chris will continue =
to=20
report to the EA OOC.
c) Canada and Mexico =01) there will be no changes to the Canadian or Mexic=
an=20
offices which are managed by Rob Milnthorp and Max Yzaguirre respectively. =
=20
Both Rob and Max will continue to report to the EA OOC.
d) U.S. Natural Gas =01) there are several changes anticipated in this busi=
ness=20
consistent with the goals and objectives described above. The changes=20
primarily affect the East, Central, West and Texas gas regions. Each region=
=20
will consist of a single gas team incorporating trading, mid-market and=20
origination. Each team will have one income statement, one book and a joint=
=20
accountability. However, a clear delineation of responsibilities inside the=
se=20
teams will continue to exist in which the trading organization will manage=
=20
the risk, income statement and product development aspects of the=20
partnership. The originators will have the primary responsibility to genera=
te=20
origination income, provide coverage, deal flow, lead strategy formulation,=
=20
provide information and generate strategic positions. Overall, the team wil=
l=20
be rewarded based upon increasing the value of the book, meeting=20
coverage/deal flow targets and meeting its strategic/growth goals in the=20
Eastern, Western, Central and Texas gas markets.  The team will be=20
responsible for covering the LDC=01,s, muni=01,s/co-ops, industrials, IOU=
=01,s, IPP=01,s=20
and the producers.  There will be an increasing focus on the upstream side =
of=20
the business including the producers, transporters and storage providers in=
=20
addition to market area opportunities. The team will utilize all of ENA=01,=
s=20
product capabilities including the gas commodity, assets and capital. Each =
of=20
these groups will report directly to the EA OOC;
East Gas =01) a single East Gas Team incorporating trading, mid-market and=
=20
origination will be formed under the co-leadership of Scott Neal and Frank=
=20
Vickers who will be returning from Portland to join this team. =20
West Gas  =01) in a similar manner, a West Gas Team will be formed co-manag=
ed by=20
Phillip Allen and Barry Tycholiz, who will be joining us in Houston from th=
e=20
Canadian team. The Denver office under Mark Whitt will be integrated under=
=20
this team.
Central Gas =01)  in a similar manner, a Central Gas Team will be formed=20
co-managed by Hunter Shively and Laura Luce. The Chicago office will be=20
integrated into this team.
Texas Gas =01) the Texas Gas Team will be managed by Tom Martin. This team =
will=20
continue to manage the gas trading business around HPL until the pending sa=
le=20
is concluded in Q2 2001.  After the sale of HPL, this team will build a Tex=
as=20
gas business without ownership of the HPL assets. =20
Financial =01) this group will continue to be managed by John Arnold with n=
o=20
significant changes.
Derivatives =01) this group, lead by Fred Lagrasta, will offer derivative a=
nd=20
financial mid-market products and services to the natural gas market=20
specifically targeting CFO=01,s and treasury departments.  Fred will contin=
ue to=20
maintain certain existing mid-market accounts with a number of producer and=
=20
industrial accounts where relationships are well formed. Otherwise,=20
mid-market coverage will gravitate to the regions. The New York office gas=
=20
marketing efforts will continue to be managed by Fred.
Upstream Products =01) this group, lead by Jean Mrha, will develop several=
=20
distinct product offerings for the upstream segment of the gas market.  Thi=
s=20
group will develop and market the product in conjunction with the regions.=
=20
This is consistent with our desire to have a broader product offering and=
=20
greater market penetration in the upstream segment.  These products include=
=20
producer outsourcing, similar to our successful Petro-Canada and Suncor=20
relationships in Canada, physical storage re-engineering, compressor=20
services, wellhead liquidity products and offshore asset and capital=20
products.  In addition, Jean will manage our Bridgeline joint venture with=
=20
Texaco. =20
Gas Structuring =01) this group will be lead by Ed McMichael, reporting to =
Frank=20
Vickers, will provide structuring and deal support to all the gas teams.
Gas Fundamentals =01) this group will be lead by Chris Gaskill, reporting t=
o=20
Hunter Shively, will provide fundamentals to all the gas teams.   =20

Julie Gomez will continue to support the gas floor through several identifi=
ed=20
projects including long-term supply/demand analysis and, natural gas=20
transportation capacity trading opportunities.
=20
There is an expectation of some customer overlap between the gas and power=
=20
groups; for example, the combination utilities and the IPP=01,s.  The teams=
 will=20
coordinate with regard to the combination utilities like Con. Edison or=20
PG&E.  With regard to the IPP=01,s, to the extent that the product offering=
=20
involves an underlying power position, the power teams will manage. We have=
=20
asked Janet Dietrich to coordinate such overlaps between the two=20
organizations in Houston.=20

e) Technical/Restructuring - In the effort to consolidate and centralize ou=
r=20
technical resources (engineering, development, operations, pipeline) to=20
ensure that this skill base is available to all ENA groups and utilized=20
productively across the organization, Brian Redmond will form and manage th=
e=20
Technical Services Group.  This group will manage ENA=01,s technical risks =
and=20
will provide, on a cost basis, technical services for the entire ENA=20
organization. This group will manage the interface with EE&CC and OEC.  In=
=20
addition, the Restructuring Group, currently managed by Dick Lydecker, will=
=20
report to Brian Redmond.  This group is currently monetizing a large portio=
n=20
of the merchant investment portfolio given our current strategies.  This=20
group will have continuing responsibility to manage troubled commodity and=
=20
capital transactions that need considerable time and attention to manage ri=
sk=20
and monetize.=20

In addition to these responsibilities, Brian will manage the pending sale a=
nd=20
transition of the HPL asset over the next couple quarters as regulatory and=
=20
securities approvals are obtained in order to complete the sale.  Brian wil=
l=20
report to the EA OOC.

f) Principal Investing  =01)  with the departure of Jeff Donahue to new=20
opportunities in EBS, ENA=01,s venture capital function will be managed by=
=20
Michael L. Miller.  This group makes small investments in distributed=20
generation, power quality and technology companies that can benefit from=20
Enron=01,s distribution channels and expertise.  Michael will report to the=
 EA=20
OOC.

g) Corporate Development =01) Tim Detmering will assume the corporate=20
development responsibilities for ENA as Jeff transitions to his new role an=
d=20
will report to the EA OOC.

h) Generation Investments =01) there will be no changes to this group manag=
ed by=20
Dave Duran. Dave will continue to report to the EA OOC.

i) Energy Capital Resources =01) there will be no changes to this group=20
currently lead by C. John Thompson and Scott Josey.  John and Scott will=20
continue to report to the EA OOC.

As a final note in the interest of keeping things simple, Enron Americas wi=
ll=20
have two operating divisions  - Enron North America and Enron South America=
. =20
As a result, we will continue to conduct business under these two operating=
=20
companies; therefore, eliminating the need to change legal entities et al. =
=20
If you are currently a commercial employee of ENA or ESA you will continue =
to=20
conduct business in that company.=20

We look forward to another exciting year in the North American energy=20
market.  This is certainly a company unrivaled in the marketplace with the=
=20
most talented employees.  The opportunities are endless.  We wish you and=
=20
your family a very happy and safe holiday season."
2961,"GT,  Hey Bud!  Sounds good.  I am around this weekend.  Let me know what's 
up.  G





"
2962,"In follow-up to my voice mail this morning regarding a status update.  Where 
do we stand on this request?

thanks
brant






Brant Reves
02/14/2001 02:04 PM
"
2963,"Mark,  Attached are rough drafts of the following documents for the noted 
projects:

Bay Gas Storage
1.  Draft CSA
2.  Draft Lease Agreement
3.  Draft O&M Agreement



Oakhill
1.  Draft CSA
2.  Draft O&M Agreement for Hanover to provide maintenance.



Please note that these are really rough based on the limited information 
available at this time.  I did not provide a lease agreement for Oakhill as 
you indicated Hanover would finance/lease the Electric Motor Drivers to ECS.  
If Hanover is providing a straight lease, the lease for Bay Gas could be 
used.  If Hanover is providing a purchase option, the lease agreement would 
need to be modified for the purchase option.  My suggestion is to provide 
these forms to the customer with the caveat that as the commercial terms are 
fine tuned, these drafts will be modified.  But this gives them the basic 
idea.   In my absence please contact Barbara for coordination of legal 
support in the event you cannot wait until I return.  Thanks.
"
2964,"I sent it, but I will let them know that we had a typo.

Jamie




"
2965,"This ""may"" be helpful in reviewing the TransEnergie Confidentiality and Opern 
Season Process Agreemetn that I would like you to review for Scott.  I'll 
bring you the hard copy of the Agreement in a minute.

Steve
"
2966,"Attached are redlines of the latest revisions to the documents.  Upon your 
review we can forward to BR.
"
