,mail_content
1729,"
[IMAGE]    [IMAGE] [IMAGE] [IMAGE] [IMAGE] [IMAGE] [IMAGE] [IMAGE] [IMAGE] [IMAGE] [IMAGE] [IMAGE] [IMAGE] [IMAGE]          [IMAGE]   [IMAGE]        [IMAGE]  [IMAGE]             [IMAGE]  [IMAGE]                 [IMAGE]                 [IMAGE]    [IMAGE]           [IMAGE]        [IMAGE]    [IMAGE]       [IMAGE]    [IMAGE]           [IMAGE]    [IMAGE]           [IMAGE]              [IMAGE]              [IMAGE]      [IMAGE] 	


To unsubscribe fom this mailing list, click HERE 
[IMAGE]"
1730,"Dear Power Outage Database Customer,

Attached you will find an excel document. The outage contained within is
a
rescheduled outage. Your daily delivery will still contain this
outage.

In addition to the excel document, there is a dbf file that is formatted
like your
daily delivery you receive nightly. This will enable you to
load the data into your regular database. Any questions please let me
know. Thanks.

Greg Elliott
IIR, Inc.
713-783-5147 x 3481
"
1731,"Many of you have friends who are no longer with the company, so we wanted to provide you an overview of continuing efforts to assist Enron's former employees.

CAREER SERVICES
Last December Enron established a website to assist former employees identify jobs in Houston and throughout the United States.  Only former Enron employees and potential employers can access the site, http://careerservices.enron.com/

On this site, former employees can:
	? Post their resumes for approved employers to view
	? View job postings
	? Receive updates and information on career and community services available to them
As of January 25, 2002:
	? More than 1,300 companies had been approved to view resumes
	? Company recruiters had logged on more than 3,500 times to search for candidates
	? More than 600 jobs had been posted on the site

FINANCIAL ASSISTANCE
The Greater Houston Community Foundation
The Greater Houston Community Foundation (GHCF), in collaboration with the United Way of the Texas Gulf Coast, the Houston Area Urban League, Crisis Intervention of Houston, and Career and Recovery Resources, have established a fund to provide dedicated support for former Enron employees.  GHCF offers former employees counseling services and helps them work with mortgage companies, landlords and utilities to defer monthly bills while they are out of work.   If you are interested in making a tax-deductible donation to the GHCF, please call 713-268-6458 or mail donations to GHCF at 4550 Post Oak Place, Suite 317, Houston, TX  77027.  Checks should be made payable to Greater Houston Community Foundation and designated for the Enron Employee Transition Fund.  To receive assistance, former employees can call 713-533-4598, or outside Houston, 1-800-493-4598.  Lines are open 24 hours a day, seven days a week. 

Enron Ex-Employee Relief Fund Account
"
1732,"
We are in the process of confirming that all traders are set up correctly and ready to trade when the system goes live. 

We need to make sure that your Stack Managers are accessing the correct database. In order to do this, we need to know how you access Stack Manager:

1) Through Terminal Server (the one that opens up a desktop within a desktop and it actually appears that you have two Start buttons). 
or
2) By opening the Stack Manager directly from your ""native"" desktop.

Please reply to this message with either a corresponding ""1"" or a ""2"" in the subject field.

If you're not sure which one you have, please contact myself x39673, Teresa Mandola x39807 or Jennifer McQuade x53614 and we'll come by your desk to help you.

Thank you,

Dan Diamond"
1733,"Steve Cooper, Jeff McMahon and Ray Bowen will hold a conference call for media today at 11:00am CST.  Employees will be able to listen to the call by logging onto the following website.

Click on the link to access the call:  http://www.corporate-ir.net/ireye/ir_site.zhtml?ticker=ene&script=2400"
1734,http://eastpower.dev.corp.enron.com/summary/nyisosummary.asp
1735,"

 "
1736,"

 "
1737,"Aaron,
The house we live in is about 1700 Sq foot.. older home that needed some fixing up.  At the time I thought we paid too much, however prices in the neighborhood skyrocketed just after we bought the home.  The Houston Texans (a very original name) have developed the new stadium and have torn down some of the seedier hotels in the area in their wake.  Also, they have totally redone South Main Blvd creating a nice thoroughfare. The area is experincing a lot of renovation which is adding value to the neighborhood!  However, home values go up and down just like the stock market.  Most important thing is that we like the home and are very comfortable there.

When we had the house remodeled it was a nightmare, I think the guy was an alcoholic and he did a half ass job.  I prefer to do it myself, I like the way it looks when I do it and it is whole lot cheaper.  One day the contractor almost died in the house... he lost his tooth and proceeded to take a bunch of Advil to ease the pain; however he did this on an empty stomach.  He had to be rushed to the hospital and was there for a week!  He ended up returning and finishing the job?!?!  Anyways, I have to say that it was a good learning experience and next time I will have a better idea on how to get things done.  It was hard to organize and quality assure the job since I had just started a demanding job here at Enron.  All in all, I think France or US you run into the same types of problems with contractors.  

Talking about wild flowers and plants.. the same is true for Costa Rica.   Plants that only grow indoors with great care in Houston grow like weeds in Costa Rica.  I recommend that on your places to go list.

Merry Christmas, Feliz Natal, and Feliz Navidad
Later
Paul

 "
1738,"The 01 plants are on the intranet

 "
1739,"
It is order number 700105486550

Thanks
 "
1740,"I just tried to call you

 "
1741,"Honey,
I really do not know what to say so why don't you send me a line that I can attach my resume with.. Thanks Bunda

Love
ME

 "
1742,"While trading on EOL or moving physical power you should not have a position larger than 100 MW.  If you find yourself at these positions while trading EOL you should then widen your market so that you do not take on a larger position.  If you have any questions please let me know.  

I would recommend that you put EOL product properties on manage stack... then you will be able to widen your market easily when your position reaches the 100 MW limit.

Paul
"
1743,"Hey dude...
"
1744,"Homemade.. you need to check the numbers


 "
1745,"Philroy,

I have not been pumping lately, actually it has been at least 8 months since I have been into Bally's.  However, I am riding my mountainbike around town and through some trails so if you are up that then let me know?

Homes, what are you up to.. how was the trip to Australia??

Later

PT

 "
1746,"What is the amount?

 "
1747,"Hey baby
How are you this morning.. I am glad that I found your glasses? Bunda was having trouble this morning.

Anyways..
Here is my flight information

Going there
1068 - IAH-MIA > 5:38pm >> 8:56pm
905 - MIA-RIO > 11:20pm >> 8:46am

Returning
980 - RIO-MIA > 10:20pm >> 5:49am
393 - MIA-IAH > 7:50am >> 9:40am


Let me know if you have any questions.
Love
ME"
1748,"Jiewen and Mark,

I am sure I do not understand the basis for the information but two reports seem to contradict.  

The PJM 180 day forecast predicts 4000MW offline today.
<http://eastpower.dev.corp.enron.com/portal/basic_page.aspx?mod=8&title=PJM%20Generation%20Outages&url=/Cooper/PJMOutage.asp>

The PJM outage report predicts 1908 MW offline.  
<http://eastpower.dev.corp.enron.com/portal/basic_page.aspx?mod=8&url=http://eastpower.dev.corp.enron.com/scripts/outage.dll?REGION=MAAC>

Do we have a feel for which of these is more reliable?    
Li, Jiewen; Symms, Mark
Thanks,
David Ingram

 "
1749,"Bunda,
I will call them later this morning when they open to give me a price.. then I will call Louis Shanks to see if they will match the price.  I will let you know as soon  as I find out something

Love
ME

 "
1750,"Susan,
Please let me know if this gets approved? furthermore, I would like to see the Tariff to see if the changes will affect our business.

Thanks
Paul

 "
1751,"It is going to be chilly willy outside bundalicious.. actually it should not be too bad.

Love
ME

 "
1752,"Dave Evanowski and Frank Francis from the NYISO are coming to Enron on October 22nd.  We have proposed the following items for them to cover while they are here.  Please let me know if there are any other issues that you would like them to cover.  I do not have a time when they will be here, however we are pushing for the afternoon.

Paul
x3-0403


 "
1753,"Thanks Pat for putting this together.

 "
1754,http://www.boston.com/dailyglobe2/212/nation/The_Big_Dig_shows_off_a_northbound_tunnel+.shtml
1755,"Thanks Pat, good to know that they know EES crashes often!



 "
1756,"Can anyone help me with these agency agreements?


Marlene Hilliard
"
1757,"Media Inquiries: Angela Mendoza
                 (713) 215-4098
Other Inquiries: Transit Help Line
                 Outside 713 Area Code: 1-800-248-0404
                 Inside 713 Area Code: 215-3371
May 15, 2001

TO: Existing Firm Transportation Shippers

RE: Offers For Permanent Relinquishment of Firm Capacity in
Conjunction with the Leidy East Expansion Project



Transcontinental Gas Pipe Line (""Transco"") solicits offers
for the permanent relinquishment of firm transportation
capacity on the Transco system. Shippers holding capacity
with receipts at Leidy, PA and deliveries to Princeton
Junction or mainline points in Zone 6 may offer that
capacity for relinquishment, subject to the
conditions outlined below.


Transco intends to combine such relinquished capacity
with newly constructed capacity in order to render service
in Transco's Leidy East Expansion Project (""Leidy East"").
In accordance with the Commission's order of April 26, 2001
denying Transco's request for clarification of the MarketLink
Order, the Leidy East project will provide service to
shippers that had executed contracts that were filed with
the Commission on April 13, 2001, as part of Phase 3 of the
MarketLink project.  The capacity of the Leidy East project
will be 130,000 Dts/d.  In order to meet the proposed in-
service date of November 1, 2002, Transco plans to file
a certificate application with the Commission for Leidy
East by the end of June.



Offers for capacity relinquishment may be made by
shippers with existing transportation services as defined
above and provided under Part 284(G) of the FERC's
regulations.

Valid offers must meet the following criteria:

1. The capacity offered must result in a reduction of the
facilities otherwise required to serve the subscribing
shippers in Leidy East;

2. Inclusion of relinquished capacity in the project must
result in a lower cost of service for the project than if
additional facilities were constructed;

3. The remaining contract term for the relinquished
capacity must not exceed the primary contract term of
service for Leidy East;

4. Offers for permanent relinquishment will not be
accepted from shippers who have contracted for service
under Leidy East;

5. Offers must identify the specific contract(s) and delivery
point(s) in each contract at which delivery point entitlements
(DPEs)will be reduced as a result of the relinquishment of firm
capacity to those points; and

6. Offers must be unconditional, binding and irrevocable.

Such offers must be received by Transco no later than 5:00
PM CST on Monday, May 21, 2001. After receipt of offers to
relinquish capacity, Transco will make any modifications
necessary to the design of the facilities to be constructed
to render service in Leidy East.

Parties that submit offers to relinquish capacity will be
notified as to whether the offer complied with the
specifications set forth herein and whether the capacity
will be accepted and utilized to render service in Leidy East.
If more capacity is offered than is needed in Leidy East,
preference will be given to those offers which reduce the
cost of Leidy East to the greatest degree. In the event of
a tie, preference will next be given to those offers which
have the shortest remaining term for the capacity
relinquished.

Shippers with relinquished capacity that is included in
Leidy East will retain all rights and responsibilities set forth
in their Service Agreement(s), Rate Schedule FT and the General
Terms and Conditions of Transco's FERC Gas Tariff until
Leidy East firm transportation service commences through the
relinquished capacity.  The Leidy East firm transportation
service is expected to commence on November 1, 2002.
The relinquishing shipper's service agreement(s) will be
terminated or reduced effective on the actual in service date.
Transco's acceptance of relinquished capacity is and will be
subject to the following:

1. Execution and delivery by the shipper to Transco of an
agreement to permanently relinquish such firm transportation
capacity (such agreement to be provided by Transco);

2. Execution and delivery of an amendment to the shipper's firm
transportation contract reflecting any modifications resulting
from the relinquishment of a portion of the service related to
such capacity, if applicable;


3. Receipt of a FERC certificate authorizing the proposed
Leidy East facilities and service (including approval of this
capacity relinquishment) in a form acceptable to Transco in its
sole opinion.


In the event that Leidy East does not go forward for any reason,
including, without limitation, the FERC authorizations being
granted in a form unacceptable to Transco, the capacity
relinquishment shall not be effectuated and all related
agreements shall be null and void.

Parties desiring more information regarding this announcement
should contact Nancy Hargrove at 713-215-2926.







"
1758,"Currently, we are unable to use IT to serve Ogy at Doyle on Transco.  I have 
devised a super scientific method for pricing VNG space for Ogy.  Poke all 
the holes in it you want.

Use the following formulas to determine the price to Ogy

The higher of
St 65 Offer plus $.35
TCO Offer plus $.14

Good Luck"
1759,"People,

The Fundy site now has updated price indices for both the east and west 
desks.  ""EOM Price Index"" is now ""EOM East Price Index"" and for the west 
desk, it is Price Data/EOM West Price Index.  Feel free to give me a shout if 
you have further queries.

Lindon
x57758

 "
1760,"fyi.

 "
1761,"Judt Townsend,

Steve Westgate has invited you to join a meeting on the Web, using WebEx.

"
1762,"FYI...


October 18, 2001

An unplanned outage at the ATHENS (ATH) Ohio Compressor station has
occurred.  Due to high throughput levels already in the system and the
restriction at ATH, TEXAS EASTERN TRANSMISSION, LP (TE) will not be
accepting physical increases for Gas Day October 18, 2001 upstream of
ATH.  This would include the entire Access Area, Market Zone 1 30 Inch &
24 Inch, Market Zone 2 upstream of the ATH compressor station.  Due Pipe
makeup cannot be accepted for Gas Day October 19,2001.  These
restrictions may be extended through the weekend.   Meter operators are
reminded to flow at scheduled volumes.

Should you have any questions, please contact your Operations Account
Manager.



*******************************************************************

NOTE:

Duke Energy Gas Transmission respects your online time and privacy.
You have received this email because you elected to subscribe. To
unsubscribe, login to the E-mail Notification Subscription page at
http://www.link.duke-energy.com/script2/Notification.asp
uncheck the appropriate checkbox, and click the Submit button."
1763,"I apologize, but the new system had problems and the scheduler just got back with me.

Conf Room 05075
"
1764,"February 1, 2002

The TEXAS EASTERN TRANSMISSION (TE) South Pass system has been scheduled
to capacity for gas day Saturday, February 2, 2002 through Monday,
February 4, 2002.  As a result, no nomination increases from the
physical meters on the lateral will be allowed.

The South Pass meters are listed below:


METER                                    METER
NUMBER  METER NAME                       OPERATOR
"
1765,"
I know that this is a difficult time for all of us.  With everything going on inside the company as well as in the world around us, we have been carefully considering whether a holiday celebration is appropriate this year.  To be honest, employee feedback has been mixed.  Many viewed the holiday party as a unique opportunity for us to come together as Enron employees to share the spirit of the season.  Others felt a holiday party would be improper given the company's current circumstances.

After weighing these points of view, we have ultimately decided to cancel the all-Enron holiday party that was scheduled for December 8.  Given what has transpired over the past month, it could be considered imprudent for Enron to incur the expense of such an event.  I regret that this action is necessary because I recognize that your hard work throughout the year merits a holiday celebration and so much more.  We will attempt to find other, more appropriate ways to recognize your outstanding contributions as we move into the holiday season.

Ken Lay"
1766,"The report named: East P/L Totals <http://trv.corp.enron.com/linkFromExcel.asp?report_cd=1&report_name=East+P/L+Totals&category_cd=1&category_name=EAST&toc_hide=1&sTV1=1&TV1Exp=Y&current_efct_date=11/16/2001>, published as of 11/16/2001 is now available for viewing on the website."
1767,"Attached is a revised Credit Watch listing for the week of 11/19/01.   The Yuma Companies (Inc.) has been added to this week's ""Call Credit"" column.
If there are any personnel in your group that were not included in this distribution, please insure that they receive a copy of this report.
To add additional people to this distribution, or if this report has been sent to you in error, please contact Veronica Espinoza at x6-6002.

For other questions, please contact Jason R. Williams at x5-3923,  Veronica Espinoza at x6-6002 or Darren Vanek at x3-1436.

 "
1768,"FYI...

Chris

"
1769,"

 "
1770," 

Gobble Gobble!"
1771,"FYI

"
1772,"

 "
1773,"Alert!
You are receiving this message because you have an unresolved invoice in your iPayit in-box that is past due.  It is critical that you login to iPayit and take immediate action to resolve this invoice.

Remember, you play an important role in ensuring that we pay our vendors on time.

Tip!:  You must login to the system to forward this invoice to another user.

To launch iPayit, click on the link below:
http://iPayit.enron.com
Note:  Your iPayit User ID and Password are your eHRonline/SAP Personnel ID and Password.

First time iPayit user?  For training materials, click on the link below:
http://isc.enron.com/site/doclibrary/user/default.asp

Need help?
North America: ISC Call Center at (713) 345-4727.
Europe: European Accounts Payable at +44-20-7783-7520.
Asia-Pacific: Sydney Accounts Payable at +61-2-9229-2336"
1774,"_________________________________________________________________ 

WEEKEND SYSTEMS AVAILABILITY

FOR

1/4/2002 5:00:00 PM through 1/7/2002 12:00:00 AM 
_________________________________________________________________ 
SCHEDULED SYSTEM OUTAGES: 

ARDMORE DATA CENTER - FACILITY OPERATIONS:

Impact: Corp 
Time: Sat 1/5/2002 2:00:00 PM CT thru Sat 1/5/2002 3:00:00 PM CT
Sat 1/5/2002 12:00:00 PM PT thru Sat 1/5/2002 1:00:00 PM PT
Sat 1/5/2002 8:00:00 PM London thru Sat 1/5/2002 9:00:00 PM London
Outage: SysAdmiral Fault Tolerance Split for Netco/Estate 
Environments Impacted: The outage the sysAdmiral Application will be brief and should not directly affect any applications. 
Purpose: We are Splitting the sysAdmiral Fault Tolerance Databases and Master Services on NAHOU-BPMS01P and NAHOU-BPMSFT01P. NAHOU-BPMS01P Database/Master will be used for Estate Scheduling needs and NAHOU-BPMSFT01P will be used for Netco Scheduling Needs. After the environments are split their will be no more replication between the two servers or Fault Tolerance. 
Backout: ReEnable Fault Tolernace. 
Contact(s): Brennan, Ryan 713-853-4545
Lindsay, Brian 713-853-6225
Impact: Corp 
Time: Sat 1/5/2002 9:00:00 AM CT thru Sat 1/5/2002 9:30:00 AM CT
Sat 1/5/2002 7:00:00 AM PT thru Sat 1/5/2002 7:30:00 AM PT
Sat 1/5/2002 3:00:00 PM London thru Sat 1/5/2002 3:30:00 PM London
Outage: Hardware swap for DFS NAHOU 
Environments Impacted: All 
Purpose: Existing DFS cluster NAHOU hardware has been marked for Netco Deployment. Therefore it is necessary to de-commission NAHOU and bring up another instance of NAHOU dfs for estate. 
Backout: Revert DFS cluster back to NAHOU. 
Contact(s): Cheng, John 7138531672
McNair, Darren 7138537955


AZURIX: No Scheduled Outages.

EB34 DATA CENTER - FACILITY OPERATIONS: No Scheduled Outages.

EDI:  No Scheduled Outages

EES: No Scheduled Outages
   
ENRON CENTER SOUTH DATA CENTER - FACILITY OPERATIONS: No Scheduled Outages

ENRON NORTH AMERICAN LANS:  No Scheduled Outages

FIELD SERVICES:  No Scheduled Outages.

INTERNET: No Scheduled Outages.

MESSAGING: No Scheduled Outages.

MARKET DATA: No Scheduled Outages.

NT: No Scheduled Outages.

OS/2:  No Scheduled Outages.

OTHER SYSTEMS: No Scheduled Outages.

SITARA:  No Scheduled Outages.

SUN/OSS SYSTEM: No Scheduled Outages.

TELEPHONY: No Scheduled Outages

TERMINAL SERVER:  No Scheduled Outages.

UNIFY:  No Scheduled Outages.

"
1775,"fyi.

 "
1776,"

"
1777,"The real time weighted average price for fixed price products for May can be 
found on the Fundy site under Price Data/EOM Price Index.  Let me know if you 
have any questions.
Note: If the product has not traded it will not show in the list.

Thanks to Colin Tonks and Lindon Chiu for your help."
1778,"Following is from today's Inside FERC.  The Commission rejected Phase III b=
/c=20
Transco filed contracts for 210,000dth/d, representing firm commitments,
rather than for the 404,000/dth/d proposed in the original application.  Th=
e=20
delay in filing was caused by the protracted negotiations over siting=20
between Transco and the State of New Jersey.  The rejection leaves a gap in=
=20
the capacity needed to serve the NY/NJ market and may improve the=20
chances for success of the other proposed projects in the NYC area sponsore=
d=20
separately by Duke, ElPaso, Iroquois and jointly by Duke/Williams/KeySpan.

Please let me know if you need any additional information.
"
1779,"OUTLOOK EMAIL NOTIFICATION

Your Date of Migration is: May 17th

YOU WILL BE UNABLE TO SEND E-MAIL unless you take the following action:
Please go through your Notes email and clean out as many old/un-needed emai=
l=20
items as possible BEFORE your date of migration.? After you are migrated to=
=20
Outlook you will only be allocated 100MB of total Mailbox space.?? If more=
=20
than this amount of data is migrated to Outlook YOU WILL NOT BE ABLE TO SEN=
D=20
E-MAIL until it is below the 100MB limit.? Cleaning up your Notes email now=
=20
will prevent this from happening to YOU.

Enron=01,s messaging platform is migrating from Lotus Notes to Microsoft Ou=
tlook=20
2000 worldwide.  You will be accessing Outlook for all of your email=20
functions.=20

WHY IS ENRON MIGRATING TO OUTLOOK 2000?

Many factors contributed to the decision to migrate from Lotus Notes to=20
Microsoft Exchange/Outlook.  The most prominent factors were:

? Significant advantages to moving to a product that is more integrated wit=
h=20
current Enron apps (Windows 2000, Office and Internet Explorer)
? More efficient Shared PC and Roaming User features
? Improved support and integration for Palm/CE devices
? Instant Messaging capabilities

WHAT IS BEING MIGRATED TO OUTLOOK 2000?

? Email Messages.  From the date of your scheduled migration, the last (30)=
=20
thirty days of your Email will be converted for use in Outlook.
? All your folders in Notes you use to store email messages in.
? To Do Items
? Journal Items
? Calendar Entries dating from (1) one year in the past to (10) ten years i=
n=20
the future will be converted.
? Address Books, but NOT your Distribution Lists that you created.  You wil=
l=20
need to re-create these in Outlook.

Thank you,

Outlook 2000 Migration Team
"
1780,"Critical Migration Information:

1. Your scheduled Outlook Migration Date is THE EVENING OF : May 17th
2. You need to press the ""Save My Data"" button (only once) to send us your 
pre-migration information.
3. You must be connected to the network before you press the button.
4. If a POP-UP BOX appears, prompting you to ""ABORT, CANCEL OR TRUST SIGNER"" 
please  select TRUST SIGNER.
5. Any information you Add to your Personal Address Book, Journal or calendar 
after you click on the button will need to be manually re-added into Outlook 
after you have been migrated.
6. Clicking this button does not complete your migration to Outlook. Your 
migration will be completed  the evening of your migration date.



    Failure to click on the button means you WILL NOT get your Calendar, 
Contacts, Journal and ToDo information imported into Outlook the day of your 
migration and could result in up to a 2 week delay to restore this 
information.

"
1781,"Take a look at this one.  I believe this is what ya'll want to see.

Shanna
"
1782,"Media Inquiries: Angela Mendoza
                 (713) 215-4098
Other Inquiries: Weekend Scheduling Analyst Listed BelowMay 17, 2001


To:    Transcontinental Gas Pipe Line Corporation Customers and Shippers

Re:    Customer Services and Scheduling
       Weekend Duty Schedule for May 19 & 20, 2001


Listed below are the persons who are scheduled for duty this weekend. If
you are calling long distance, please use our 800 number, 1-800-248-0404,
followed by the extension number (last four digits of the office phone
number) of the person you are trying to reach. If you are calling locally,
you may dial the office phone number directly.

Department           Pager         Name                     Office Phone


Transit
                     888-756-4058  Cathy Buhrke            713-215-3371


Customer Services,
Transp. Contracting  713-994-3014  Russell Rush            713-215-2420



Scheduling
                     888-659-8714  Cassandra Combre        713-215-2981
                     888-674-0736  Esther Ramos            713-215-4045
                     888-974-9261  Beverly Beaty           713-215-2915
                     888-659-5172  Mable King              713-215-4606




Larry G. Cunningham
Manager, Scheduling


"
1783,"Attached is a revised Credit Watch listing for the week of 10/29/01.   Please note that Co-Steel, Inc. was placed on ""Call Credit"" this week.
If there are any personnel in your group that were not included in this distribution, please insure that they receive a copy of this report.
To add additional people to this distribution, or if this report has been sent to you in error, please contact Veronica Espinoza at x6-6002.

For other questions, please contact Jason R. Williams at x5-3923,  Veronica Espinoza at x6-6002 or Darren Vanek at x3-1436.

 

"
1784,"October 22, 2001

The previously posted outage of the Panhandle Eastern (PEPL)
Interconnect on the Lebanon Lateral (Meter station 74902) has been
delayed.  The work will now take place beginning on Wednesday, October
31 at 9:00 AM and will be completed on Friday, November 2 at 7:00 PM.
There will be no gas entering the system from PEPL during this outage.
Texas Eastern (TE) is working with CMS to pre-inject customer gas into
the system prior to the outage to mitigate any affect to TE shippers.
Texas Eastern will provide updates to this outage as they become
available.



*******************************************************************

NOTE:

Duke Energy Gas Transmission respects your online time and privacy.
You have received this email because you elected to subscribe. To
unsubscribe, login to the E-mail Notification Subscription page at
http://www.link.duke-energy.com/script2/Notification.asp
uncheck the appropriate checkbox, and click the Submit button."
1785,"


In addition to World Markets Energy information  <http://esource.enron.com/worldmarket.asp>
 and Country Analysis and Forecasting, <http://esource.enron.com/worldmarket_CountryAnalysis.asp> 

eSource now offers free access to World Markets - Regulatory Analysis 



World Markets Regulatory Analysis offers:

		Daily Reports - Legal, regulatory and policy developments in 185 countries. Comprehensive monitoring of legislative, regulatory and policy
 			changes for each country   
		Email Alerts -  Automatic daily email alerts of current and impending legal, regulatory and policy changes affecting the development of markets 
		Daily Analysis - Same-day in-depth assessment of the impact of legal developments by in-house analysts. Features detailed analysis of key legal 
			changes written exclusively for Regulatory Analysis by a unique network of legal experts in more than 180 countries
		Country Reports - Assessments of the legal systems in 185 countries, including rules on establishing a business and restrictions on foreign investors 

		Access World Markets Regulatory Analysis:  http://esource.enron.com/worldmarket_regulatory.asp

										***


		For additional new products and reports, visit eSource's Hot Topics page at http://esource.enron.com/hot_topics.asp"
1786,"In September, ENA agreed to purchase capacity from New Power on Transco.  The total demand charge should have been $9,000.00 on contract 4.0159.  New Power released the capacity volumetrically and I didn't catch it.  The actual demand charge billed was $270,000.00.  New Power agreed to reimburse ENA for the difference of $261,000.00.

ENA will pay the pipeline the billed demand charge of $270,000.00 and bill New Power $261,000.00 on deal 1110019.

 "
1787,"
What:	Workstation upgrade for security enhancements and standardization efforts
When:	Schedule as below
How:	Small updates will be performed at login; other larger updates can be performed at your convenience.


This message box will be presented at the end of the upgrade process and provides important information for the larger updates.


If you have any question or issues with this update, ETS users should call the ETS Solution Center at 5-4745 and all others should contact the Resolution Center at 3-1411.

Desktop Architecture

Tentative schedule for update:

Houston Floors	Begin after 12:00 noon on	
ECN 1 - 10 (except 6)	Thursday, October 11	
ECN 11 - 15 (except 14)	Monday, October 15	
ECN 16 - 20	Wednesday, October 17	
ECN 21 - 28 (except 24)	Friday, October 19	
ECN 33 - 38 	Monday, October 22	
ECN 39 - 43 (except Gas Control)	Wednesday, October 24	
ECN 46 - 50	Monday, November 5	
All (including trading floors)	Wednesday, November 7	
"
1788,"FYI.  Transco plans to put Market Link into service Nov. 1, and these are the tariff revisions to reflect the incremental rate.
 
"
1789,"fyi

 "
1790,"Sorry, I forgot to attach the list.

 

Susan"
1791,"December 31, 2001

Weather forecasts for the ALGONQUIN GAS TRANSMISSION (AGT) system
suggest colder conditions beginning Thursday, January 3, 2002.
Throughputs are currently approaching capacity at critical points on the
AGT system therefore restrictions of lower priority transportation may
need to be instituted with the onset of anticipated higher demand.

Customers are reminded of the importance of scheduled such that
deliveries are commensurate with receipts.






*******************************************************************

NOTE:

Duke Energy Gas Transmission respects your online time and privacy.
You have received this email because you elected to subscribe. To
unsubscribe, login to the E-mail Notification Subscription page at
http://www.link.duke-energy.com/script2/Notification.asp
uncheck the appropriate checkbox, and click the Submit button."
1792,"fyi.

"
1793,"Monday February 4, 9:07 am Eastern Time 
Press Release
SOURCE: Maritimes & Northeast Pipeline, L.L.C. 
Maritimes Files Application for Phase IV Expansion Of Natural Gas Pipeline System
BOSTON, Feb. 4 /PRNewswire-FirstCall/ -- Maritimes & Northeast Pipeline, L.L.C. has submitted an application to the Federal Energy Regulatory Commission to further expand its natural gas pipeline system. The $250 million expansion project, designated Phase IV, will allow Maritimes to nearly double its capacity to transport natural gas from offshore Nova Scotia to markets in the northeastern United States from approximately 415,000 dekatherms to 800,000 dekatherms per day. 
Demand for natural gas, especially in New England and the Northeast, continues to increase at a rapid rate. Maritimes received substantial requests for transportation services from local natural gas distribution companies, natural gas-fired electric generators and third-party marketers during a recently completed open season nominations period, emphasizing the market's desire for more natural gas from Atlantic Canada. 
``The demand for natural gas is real, and it is significant,'' said Tom O'Connor, president of M&N Management Co., the managing member of Maritimes. ``Maritimes is able to respond to the demand by efficiently and economically expanding its system to deliver new supplies of gas from fields off Canada's east coast. Access to additional sources of this cleaner-burning fuel will ensure greater energy reliability and flexibility for the northeast region.'' 
Earlier this year, Maritimes signed agreements with PanCanadian Energy Services Inc. to transport up to approximately 400 million cubic feet per day of natural gas from PanCanadian's Deep Panuke project, offshore Nova Scotia. The Phase IV expansion project will accommodate the increased volumes of gas. 
The Phase IV expansion complements the planned extension of the Maritimes pipeline from Methuen to Beverly, Mass. The extension -- Phase III of the Maritimes project -- will interconnect the 650-mile Maritimes pipeline with Algonquin Gas Transmission Co.'s 1,000-mile system through Algonquin's proposed HubLine project. The Maritimes Phase III and Algonquin HubLine projects recently received final approval from FERC. 
The Phase IV project proposes to construct four compressor stations in Maine each with approximately 26,800 horsepower of additional compression and approximately 31.3 miles of additional pipeline loop facilities in Maine's Washington County. The new compressor stations are proposed to be located in the municipalities of Eliot, Gorham, Brewer and Searsmont. Maritimes recently held open houses in these communities to provide information on the proposed expansion. 
``We will work closely with federal, state and municipal officials as well as landowners and stakeholders throughout the FERC process to ensure the project is designed and constructed with minimal impact to communities and the environment,'' said Bill Penney, senior vice president and general manager of Maritimes. ``As we proceed with the Phase IV expansion, Maritimes will continue its solid record of environmental, safety and operational compliance.'' 
In addition to the FERC application, Maritimes will submit applications to other appropriate federal and state agencies, including the U.S. Army Corps of Engineers, the U.S. Environmental Protection Agency, Coastal Zone Management and Maine Department of Environmental Protection. The Phase IV expansion is expected to be in service in 2004. 
Maritimes is owned by affiliates of Duke Energy (37.5 percent); Westcoast Energy, Inc. (37.5 percent); ExxonMobil (12.5 percent); and Emera Inc. (12.5 percent). For more information, contact Maritimes on the Internet at www.mnp-usa.com <http://www.mnp-usa.com>. 
    CONTACT:  Marylee Hanley
              Phone:   617/560-1573
              24-Hour: 704/382-8333
SOURCE: Maritimes & Northeast Pipeline, L.L.C."
1794,"

 "
