,mail_content
184,"Twanda, please take the text of this email and turn it into a document that 
is presentable so that I can give it to Mark at our Quarterly Business Review 
Meeting at 2:00 Monday -- actually, I will need it by noon so that I can 
revise it.  Thanks.  Michelle



Transactions

Major Events of September - November 2000

Garden State Paper -- closing and transition.

Triple Lutz -- issues surrounding potential divestiture, including internal 
discussions, review of data requests and responses, review and comment on 
both PSA documents, negotiations with both buyer's representatives, and 
discussions with clients.  Issues include salaries of employees hired by 
buyer (effect of Enron severance plan), other benefits for divested employees 
(including unvested stock options, insurance, vacation, etc.), process for 
divesture, payment of severance obligations, possible redeployment, etc.

Crane -- monitor due diligence, PSA review and comment, client discussions.

Falcon -- review diligence reports, client discussions.

E2  -- limited involvement in PSA and schedule review, data requests.


Anticipated Issues for December 2000 - February 2001

Triple Lutz -- continued negotiations and document drafting.  Transition 
issues for divestiture will continue to be significant.  Litigation by 
persons who lose their jobs as a result of the transaction and who choose not 
to sign the waiver for double the severance benefits is possible.

East Coast Power:  If we sell our interest in ECP, there will be many 
transition issues due to Enron's providing benefits, payroll, etc. for ECP 
personnel.  Also, there will be transition issues for other services, 
including legal services that Enron has been providing for ECP.

Crane/Falcon -- could move forward; Crane is more likely.  Issues of labor 
unions and Canadian law will require attention on transition issues.


Litigation

Major Events of September - November 2000

No employee-initiated litigation for 2000.

Non-compete litigation:  Currently, suit pending against Alonzo Williams in 
Sharolyn Wood's court.  Suit filed, no TRO sought.  Service in process.

Minor litigation:  Marentz & Co. v. Enron.  Suit for non-payment of placement 
fee.  Maximum damages $75K.  Discovery period ends this week, court-ordered 
mediation to follow.

Anticipated Issues for December 2000 - February 2001

I expect that we will be filing non-compete litigation in February and March, 
as people leave after they are paid their bonuses.  

We should discuss the continued use of Bill Ogden for non-compete litigation.



Documents Generated

Major Events of September - November 2000

New Consulting Services Agreement:  I prepared a new form of Consulting 
Services Agreement to replace old Master Service Agreement and Project Work 
Description for Net Works contract personnel. I received minor comments from 
outside counsel as well as client group feedback.  I will finalize the 
agreement, so that the new document can go into effect on 1/1/01.  

Standard Agreements:

I prepared:

  ___ draft employment agreements.

 ___ draft consulting services agreements.

  ___ separation agreement and releases.

 ___ retention letter agreements.

The number of employment agreements seems low to me, particularly in 
trading.  My understanding is that Lavorato does not want to put every person 
in trading under contract, but wants to wait and see how they perform.  There 
are potential legal risks with this approach if we want to enforce our 
non-compete provisions. 

Anticipated Issues for December 2000 - February 2001

I expect that, after bonus amounts are announced, there will be a flurry of 
contract activity in efforts to pay people through means other than the bonus 
pool.  

Investigations

Major Events of September - November 2000

Anonymous Letters Sent to Office of Chairman about Energy Operations:  I 
directed the investigation and supervised outside consultants once the 
company decided to employ them.  I and the team reviewed the results with 
Sally Beck in early November and proposed methods to address the results of 
the consultants' surveys.  Sally Beck is contemplating communication to 
employees on results of survey.  [Other proposals can be discussed verbally.]

Texaco Hacker:  We had a situation where one of our employees logged onto the 
Texaco computer system using an ID of a former co-worker.  He then sent 
inappropriate emails to her co-workers, posing as her.  The investigation 
results led to termination of employment for cause.

Anticipated Issues for December 2000 - February 2001

I expect that there will be some claims that will need to be investigated 
following PRC/bonus discussions. 


Training

Major Events of September - November 2000

 Increased role as trainer.  I provided interview training for all Net Works 
employees who are involved in the Technology Track (about 10 sessions).  

Anticipated Issues for December 2000 - February 2001  

EIM:  Ray Bowen has asked Julia and I to provide training to the Industrials 
Group.  The focus will be on labor and employment issues in the acquisition 
of assets as well as the integration of assets into the Enron family.  

All of Wholesale:  The harassment prevention training is going to be repeated 
early next year for all persons hired in the last 18 months.  Refresher 
training is being developed and will be delivered for those who already went 
through the first round.

Pre-Hire Testing 

Major Events of September - November 2000

Many Wholesale groups are looking at pre-employment testing as a method of 
screening out applicants.  I am working with the Training and Development 
groups to ensure that the tests meet legal standards.  I have suggested 
experts for HR to use in validation of such tests to ensure that the tests 
will result in a successful employee.

Re-Skilling:  One aptitude test is being employed in the selection of 
potential employees who may be re-skilled to perform IT jobs working under 
Beth Perlman. 

Anticipated Issues for December 2000 - February 2001

I expect the testing issue to continue to be hot, particularly since John 
Lavorato likes the concept for use in the Trading Track rotations for the A&A 
program.


Employee Relations/Terminations  

Much of my time is spent providing advice on employee relations/termination 
issues -- approximately 10-15 per week (total).  No two situations are alike, 
and they require significant time.

Anticipated Issues for December 2000 - February 2001

After PRC/bonus time, this area of practice will be exceptionally busy.  The 
company will put persons who received a Needs Improvement or lower rating on 
a performance improvement plan.  Generally, I review those before they are 
put in place.  If they are not successful, then terminations are likely 
(probably early in the first half of 2001).  Those issues are time-consuming 
and full of risks.

Work for Portfolio Assets

Major Events of September - November 2000

Ecogas:  wind-down issues.

Mariner:  Change of Control Agreements.

CGAS:  harassment prevention training -- arranged for Littler, Mendelson to 
provide training for CGAS personnel.

East Coast Power:  Agreements, advice and counselling on various issues.

Anticipated Issues for December 2000 - February 2001

CGAS:  Revising employment agreements for key personnel.

Mariner:  Employment agreement negotiation.


Conclusions


ENA:  ENA has not been able to hire commercial talent at the levels of 
manager and above.  I expect to see a great emphasis on hiring.  Lavorato has 
placed processes in place for hiring at that level, including the requirement 
of an interview with the OOC before someone can be hired at the level of 
manager or above.  

Salaries need to be reviewed for equity (by gender as well as by race).

Net Works:  Net Works has hired over 800 employees and contractors in 2000.  
I expect that a portion of those will be bad hires and will have to be 
managed out.  Generally, the IT personnel are not the best about counselling 
and documentation, so there may be significant work to be done to  ensure 
that risks are managed in that situation.  I have seen improvement in that 
group working with HR, and they have invited me to conduct training, so it 
may improve over time.

Contractors are another issue at Net Works.  A significant portion of the 
work force is contract personnel.  Microsoft issues could arise if 
contractors are allowed to stay on too long.

Misclassification under the FLSA is another issue.  Net Works has too many 
employees in the ""exempt"" category who should be classified as ""non-exempt.""  
I have raised this issue with HR, and they are working through it.  It will 
not be an easy fix.

EIM:  The biggest issues facing EIM include the attraction and retention of 
talent as well as M&A activity.  HR has hired a person from Azurix to handle 
diligence for EIM, but only time will tell whether she will be able to handle 
the job.  

EGM:  EGM has the same issues of hiring and retention of talent as other 
groups within Wholesale.  That, plus the added earnings pressures, will make 
retention of key personnel essential.  I expect to see continued pressure to 
shorten the non-compete duration for this group.
"
185,"please print this plus all attachments.  MHC

 "
186,"Pat, would you please give this a look and provide comments?  Thanks.  Michelle

 "
187,"Pat, I think this isolates the employment-related comments for the Brooklyn Navy Yard transaction.  Your comments would be appreciated.  Thanks.  MHC

 "
188,"It shiuld be cynthia barow instead. I think the benefits info already is in what we sent to katie caplan at weil. Let me know how I can help. Michelle
"
189,"Kalen, do we still have the disclaimer on these?  I'd like to make sure that it appears on every set.  Thanks.  Michelle

 "
190,"wouldn't you want them not to solicit the employees they meet when they talk with you and your team?
"
191,"Has this been approved by David Oxley?  If not, we can't proceed.  Thanks.  Michelle

 "
192,"This warning is sent automatically to inform you that your mailbox is approaching the maximum size limit.
Your mailbox size is currently 97528 KB.

Mailbox size limits:

	When your mailbox reaches 75000 KB you will receive this message.To check the size of your mailbox: 

  Right-click the mailbox (Outlook Today), 
  Select Properties and click the Folder Size button. 
  This method can be used on individual folders as well. 

To make more space available, delete any items that are no longer needed such as Sent Items and Journal entries.  

You must empty the Deleted Items folder after deleting items or the space will not be freed. 

To turn Journaling off, 
 click Tools | Options | Journaling Options and de-select all items. 

See client Help for more information."
193,"Hello Dequan,
Can you tell me how recent this forecast is?

Thanks,
Monika Causholli
Enson Industrial Markets
(713) 345 1510

"
194," 


Dick,

Attached is the 15-year NBSK forecast delivered to Japan.

Monika"
195,"Thanks Elliot!

Monika

 "
196,"New Hours for the Credit Union

Beginning Monday, March 18,
 StarTrust Federal Credit Union's* new hours will be
 Monday - Friday, 8:30 am - 4:30 pm,
including Teller Services and Financial Services.

Remember that QuickLink Internet Account Access, Anytime Loans, our Web Portal,
and our other electronic services are available to you 24x7!

* Formerly Enron Federal Credit Union"
197,"An 800 number has been set up for this afternoon's 5:00 to 7:00 meeting.   Please dial in as instructed below at 5:00PM CST.   Let me know if you have any questions.

Cindy

 "
198,"Mary Kay when you are able.  She will be in the office until 4:00.

402.398.7060

Ricki"
199,"
	Gary, could you let me know the status of the NOVEMBER PPA's which would
	be billed with December commodity billing (actually billed in January)?  I want to be sure 
	you received all of the information from the field to make the November PPA adjustments 
	for December production close.  

	My assumption is that you have received all required PPA's since I did not receive a list of
	outstanding meter information you need from the field.

	If you have any questions, please give me a call.  Thanks. Lynn"
200,"	Shelley, wanted to pass this on to you.  Mike and I just talked about this and we are going
	to work with Richard and Reyna to be sure this cannot happen in the future.  (One of those
	surprises we were talking about earlier today).  Thanks. Lynn

 "
201,"I met with Jayshree Desai this morning to discuss the recommended changes to the NNG valuation model.  She will make these and circulate the model later today.  I few items worth mentioning -

1) Capex assumptions still seem too high for 2002-2004.  However, the 2002 number is some $30 million below the ""Dynegy transition"" capex amount shown in the 2002 Capex schedule.  Can we just assume non-discretionary only with the Base Gas repurchase in 2002/2003? Any discretionary would be commercially-driven.
2) Keep O&M flat to 2001 numbers?
3) Tracy / Shelley - Any thoughts on how to incorporate the contract info to better analyze the ""contract roll off"" scenarios? We have just assumed the 2002 Plan with 1-2% growth rate going forward with a new rate case in effect in 2005. Rod, not sure how you want to look at rate case assumptions or expansion opportunities but we can discuss tomorrow.  Recognizing the volume of NNG contract info and the time constraint we are under, there may or may not be any better alternative.
4) Rod - we have assumed an equity infusion of $175 million to re-capitalized NNG to more ""reasonable"" levels.  I can reduce the amount to $112,500,000 which is the Citibank prepay amount allocated to NNG if that sounds reasonable. 
5) We will show a reduction in A/R of $1.807 billion and a corresponding reduction in equity due to the MCTJ loan.

Any thoughts you have on the above items would be very helpful.  We are trying to send out the info memo by the end of the week.  This model will be the basis for the NNG valuation.

Thanks,
Kevin"
202,"I was just curious.............. I don't want to see you go.  I too, haven't spoke to Stan for a week or so.  He's looked awful stressed lately.  I'm just trying to stay low and out of his way.  I'll talk to you later.
                                                      Bob

"
203,"
	NNG - Called SOL Sunday morning for Sunday's Gas day.  The Reps
	called as many customers as they could to let them know.  We had
	the SOL posted on the WEB before 9:00 a.m.  We also did a pop up
	on TMS for any customer logging into the system.

	New TW HOTLINE will be implemented this week.  We are working with
	Kim Watson and TK.

	We did a production migration last night (Sunday).  So far everything is
	OK.  

	TW was quiet this weekend from a scheduling perspective.

	Thanks. Lynn"
