,mail_content
1347,"Heather,

This is a rough cut of a services agreement.  Since the loan agreement, 
services agreement and LLC agreement are all pieces of the same puzzle, I 
thought I would send it your way.

Kay
"
1348,"Gregg,

It is my understanding that Enron and Peoples intend to discuss the most 
appropriate form of ISDA documentation for enovate to use. Peoples has 
forwarded a form for our information, and we would like to reciprocate.

Therefore, attached per your request are sample ISDA documents as a starting 
point for discussions.  Since these are forms, there will certainly be 
aspects which will need revision based on discussions between Peoples and 
Enron.  These documents should be treated as confidential.
 


Kay"
1349,"Perfectly replayed.

Let me know if you need anything further to proceed immediately.

Thanx,
Laura


   
	
	
	From:  Kay Mann                           08/30/2000 05:01 PM
	

"
1350,"Hi Jeff,

I guess this answers the question of whether the policy has been adopted.

I'm at home this am, as I'm on my way to MD Anderson to donate blood for a 
friend's son who has leukemia.  I don't think it will take too long, but they 
don't open until 930.  

Kay
"
1351,"Attached are tow documents that may be helpful,  the last draft of the Joint 
Development LOI and a confidentiality agreement that I believe was signed but 
may not have made its way to Kay Young's file.


"
1352,"Attached for your review please find one (1) copy of the title and
survey issues memo I have prepared, which sets forth certain title and
survey issues related to the St. Lucie County site, and also sets forth
what work, if any, we are undertaking to resolve the issues.  In
addition, attached for your review please find one (1) copy of the
initial draft of the title and survey objection letter for the St. Lucie
County site.  The issues set forth in the memo and letter are relatively
minor in nature, as our review of the title and survey documents did not
reveal any issues of which were particularly unusual.  With respect to
the financing issues as they relate to the attached documents, I am not
at all certain whether they have been evaluated from this perspective,
and I am also not certain if they have any impact at all on said issues.

Once you have had an opportunity to review the attachments, please call
me with any questions or comments you may have.  Once the objection
letter is in final form, I will forward same to the optionor.

Best regards,

Chris Boehler


"
1353,"Attached is the draft Developers Agreement for Pompano and Deerfield along
with a draft letter to Larry Deetjen.  I am in the process of redlining the
Zisman draft against the newest version which I will forward momentarily.


_______________________________________________________________
The information contained in this transmission may contain
privileged and confidential information.  It is intended only
for the use of the person(s) named above. If you are not the
intended recipient,  you are hereby notified that any review,
dissemination, distribution or duplication of this
communication is strictly prohibited. If you are not the
intended recipient, please contact the sender by reply email
and destroy all copies of the original message.

To reply to our email administrator directly, please send an
"
1354," <<SMWG01!.DOC>> The attached is being forward to you at the request of
Kerri Barsh, Esq.  


_______________________________________________________________ 
The information contained in this transmission may contain 
privileged and confidential information.  It is intended only 
for the use of the person(s) named above. If you are not the 
intended recipient,  you are hereby notified that any review, 
dissemination, distribution or duplication of this 
communication is strictly prohibited. If you are not the 
intended recipient, please contact the sender by reply email 
and destroy all copies of the original message. 

To reply to our email administrator directly, please send an 
"
1355,"       Kay,
           I am attaching an update on the various follow-up items that we
discussed in our conference call on the 31st relative to the Deerfield Beach
facility.  Please contact me if you have any questions on the attachment.  
           --Kerri   

"
1356,"I think the invoice was for between $20,000 and $30,000, but I can't 
remember.  AEW has the invoice.  This probably will not be the final as we 
will need to work with them in discussions with DERM on delaying the landfill 
closure and in moving jurisdiction of the project from CZAB to the County 
Commissioners.   I think Shutts & Bowen (who may get stiffed by their client 
if this deal blows up) and Certosa Holdings would be open to any suggestions 
and we need to renegotiate the option anyway.  Shall I call and suggest this 
this flat fee for retooling the option agreement to them or shall we do it 
together?  I,m not sure I could explain to them acequately the idiosyncrasies 
of our accounting requirements.

 "
1357,"attached for your reference is the letter proposal that Shutts & Bowen sent me in June.  I think we need to talk to Kerri before we approach CH on extending the option.

Are you available any time this afternoon for a chat with Kerri & I on this subject?

 "
1358,"When the 3 of you are happy with the form, send it out.  I'll review in more detail once we hear back from the owner.  Please don't have another lawyer approve it while I'm gone based on my review thus far, as I want to give it some more thought.  Plus, it will need to go to Accounting and possibly Finance.  

Thanks,

Kay

 "
1359,"      Steve, 
         I sent to you and Kay by email yesterday morning, the initial plan
for the first phase of the discovery process along with time frames for
preparation and a request for authorization to proceed.   We would like to
issue the discovery as soon as reasonably possible after authorization,
given the relatively short time frame until the Pompano Beach hearing.   Kay
wants to discuss the discovery proposal and I expect that we will be doing
so sometime very soon.  (Kay, I am available all afternoon and also
available for most of the day tomorrow).   
        The discovery efforts proposed are independent of DEP.  Thus, we
will not be tied to or delayed by DEP, should the agency fail to undertake
the discovery that is needed.   Ryan Reetz of my office will be the lead
attorney responsible for that effort.   The petitioning municipalities and
Broward County agencies will likely conduct their own discovery, which may
include seeking to depose  Enron's experts and/or an Enron corporate
representative.   
        With respect to our experts, I had previously asked that Dave
Kellermeyer identify certain expert witnesses that we may need to sustain
the issuance of the permit.   By copy of this email, I am asking that Dave
contact me to advise me of the status of his efforts to date.         
          I hope that the foregoing answered all of your questions but
please advise me if I can be of further assistance. 
         --Kerri 
 
"
1360,"XOXOXOXOXO
"
1361,"Dear Turbine Torture Club Members:

The purpose of this email is to confirm that we will have a conference call 
this Wednesday, November 29 at 130 CT.  The following items have been 
suggested for the agenda:

Form of consent to assignment agreement (draft circulated) - to be used for 
LM's and Frames, if possible.
Assignment language - new language being tortured within the Enron ranks, to 
GE soon.
Limit of liability, indemnity, etc. - Enron owes GE a position on this.

In addition, it seems to me that the following equipment will be ""moving"" 
soon:

City of Austin LM's (to be assigned to ENA, then NEPCO)
LM's for the ESA project 
PSCO, LV CoGen, the remaining LM's, Pastoria, Blue Dog (all to DevCo, right?) 

I suggest that we address any commercial, financial or legal issues 
outstanding concerning the assignment of these turbines.

There may be others who need to be involved in the call, and there may be 
additional issues.  Please advise.

Thanks,

Kay

"
1362,"See attached.

Rose
"
1363,"As mentioned to Suzanne, I have a conflict so will not be calling into the 
"
1364,"Happy New Year, Fellow Sufferers!

Below you will find some light reading!

Mike

"
1365,"Being as the below Sections 10.3.2 (e) and (g) were negotiated for a full 
Power Island supply with testing requirements very different from a GTG 
purchase contract's usual testing requirements, which aslo resulted in the 
agreement to expand the definition of the Commissioning Period to include all 
of the ""Acceptanc Tests"", I do not think that the below sections should be 
addressed or included in the World Hunger discussions.  The preceding was 
GE's arguement for their change in the first place.  There is a world of 
difference between a 30 day commissioning period for a simple cycle unit and 
26 weeks for a power island like we have for Arcos.  Apples and oranges 
applies here.  



"
1366," <<List of Outstanding Issues for Completion of World Hunger Form
Agreement.DOC>>

 Attached is a list of outstanding issues/tasks for completion of
the World Hunger/GE Turbine Form Facility Agreement.  The list was
compiled based upon review of the notes I have taken during our
conference calls. There may be other issues/tasks that I have
overlooked.  I have only distributed this to you, but will gladly
circulate it to the remainder of the World Hunger team if you desire.

 What time is our call Wednesday?  Do we have a dial-in number?
 - List of Outstanding Issues for Completion of World Hunger Form 
Agreement.DOC"
1367," <<Override Letter for LV Cogen Turbine Agreement.DOC>>

 Attached is the latest draft of the LV Cogen Override Letter.  
 - Override Letter for LV Cogen Turbine Agreement.DOC"
1368,"  I took several assignments from the last World Hunger call.  Status as 
follows:

a.   Tax language-  I have sent a prior version of Rev 4 jr to Matt G asking 
him to call me to let me know when he can talk with GE tax rep.  Steve Swifit 
and I are in London and would like to sit in on that call.

b.   Insurance Language review.   I sent same version to David Marshall and 
Paul Parrish asking for their reviews and opinion as to whether 7FA's are new 
technology.

c.   I ""volunteered"" to look at the termination language in world hunger, GE 
had some problems, and I had the same problem with the ARCOs contract.   I 
drafted a fix last Friday, sent to Kay M for comment.  I have included my 
suggested changes in the attached redline.  I have forwarded same fix to GE 
at end Friday for Arcos.    I have asked Kay if she still has a concern with 
the Limit of Liability as it relates to termination.  I think it works.

d.  I ""volunteered"" to work over Article 10, Exhibit B-3 and Exhibit B-6 in 
relation to Guarantees and liquidated damages.  I have done that in the 
attached redline of the T&C and Exhibits.

e. Some time ago I volunteered to resurrect the language associated with the 
reduction in the LD refund in Section 10.9.8.   I had sent out a couple weeks 
ago but received no reaction.    I have entered that fix in the attached 
redline.

f.  I have made several minor changes to definitions associated with 
performance.

Attached is Rev4-JR version of GE T&C's and Exhibits for world hunger.  They 
start from the clean rev 4 version of the T&Cs that Peter forwarded to me at 
my request.  The attached are redlined to show my changes.

I have not sent any of this to GE except for the termination language fix.   
I suggest that the Enron team give these a quick read before the World hunger 
call.  I can print same here and share with GE during the call unless there 
is an objection.  

I hope this will help to advance the process.  My earlier emails to Paul and 
Matt were not intended confuse the situation with different drafts.  Please 
ignore those and for the above purposes use the attached files.


Kay- I suggest that you forward to others who you feel appropriate for the 
purposes of the world hunger call on Wednesday.
"
1369,"Aaron,

I am executing the signature pages of Amendment #3 to SPA, #4 to PDA,
Assignment and sending to Audrey to hold until approval of final language
and Friday Closing.

Also, Notice of Waiver, and Acknowledgement of Obligation to Pay Letter, I
will send to her by end of today.

Attached is the draft Acknowledgement letter.  Please advise if you
suggest  any changes.

Steve


 - ACKNOW~1.DOC"
1370,"Attached for your review are revised versions of the Amendments to the SPA 
and PDA and revisions to the Assignment of Interests.  Please note that these 
comments are being distributed to the whole group simultaneously and are 
subject to change.  Best regards.


Aaron P. Roffwarg
Bracewell & Patterson, LLP
South Tower Pennzoil Place
711 Louisiana St.
Houston, Texas 77002
(713) 221-1117 (Ph)
(713) 221-2184 (Fax)

CONFIDENTIALITY STATEMENT:
This information is intended only for the use of the individual or
entity to which it is addressed and may contain information that is
privileged, confidential, and/or exempt from disclosure under applicable
law.  If you are not the intended recipient, you are hereby notified
that any dissemination of this information is strictly prohibited.  If
you have received this information in error, please notify us
immediately by telephone at (713) 221-1117 or by fax at (713) 221-2184,
and confirm that you have destroyed this information and any copies.
Thank you.

 - redpda.doc
 - redspa.doc
 - redaoi.doc"
1371,"Ben and Aaron,

We note in the Assignment of Interest document sent yesterday, there is a
new section 2, whereby AES would be assuming all of the obligations of
Volunter Land Development Company.

We need to perform due diligence on what those obligations are and whether
they have changed since the SPA was executed.  We need the following
information for determining what obligations VLDC has incurred:

1)  financial statements of the LLC
What debts does the LLC owe and to whom?
2)  list of all the agreements entered into by the company
(to my knowledge, there is the system impact study agreemt with TVA
Any other agreements with TVA, like a Keep Whole letter?
3)  copies of any new agreements not already delivered in the Binder dated
Nov 2000?
4)  any tax agreements with the County or any other public entity?
5) any amendments to your land option agreements with Mann or English?

I'd appreciate your review of these matters as soon as possible to keep
our scheduled closing on track.

I'll be meeting with Ben at 8:00CT.  Our call remains at 2:00PM CT same #
as before.

Steve Hase



"
1372,"Audrey,

Attached for your review are drafts of the following documents

1. Amendment Number 3 to the Securities Purchase Agreement compared against 
the version circulated on Monday;
2. Amendment Number 4 to the Project Development Agreement compared against 
the version circulated on Monday;
3.  Amendment Number 1 to the Guaranty; and
4.  The Assignment of Interests (in preparation for Friday's closing).

In order to expedite the review process, I am simultaneously sending copies 
of these documents to ENA for their final approval; therefore, they remain 
subject to further changes if necessary.

Regarding Amendment 2 to the SPA and Amendment 3 to the PDA, ENA will be 
faxing executed copies of the documents directly to AES this evening.

Please call me with comments at your earliest convenience.

Best regards.




Aaron P. Roffwarg
Bracewell & Patterson, LLP
South Tower Pennzoil Place
711 Louisiana St.
Houston, Texas 77002
(713) 221-1117 (Ph)
(713) 221-2184 (Fax)

CONFIDENTIALITY STATEMENT:
This information is intended only for the use of the individual or
entity to which it is addressed and may contain information that is
privileged, confidential, and/or exempt from disclosure under applicable
law.  If you are not the intended recipient, you are hereby notified
that any dissemination of this information is strictly prohibited.  If
you have received this information in error, please notify us
immediately by telephone at (713) 221-1117 or by fax at (713) 221-2184,
and confirm that you have destroyed this information and any copies.
Thank you.

 - #1287275 v1 - AM 1 TO GUARANTY_1.doc
 - #1287349 v1 - ASSIGNMENT OF INTERESTS_1.doc
 - redspa_1.doc
 - redpda_1.doc"
1373,"Kay, I hate to sound stupid, but............do you want all of the letters redlined or just the highlighted one?  You want the date at the top of the letter to be September 13, 2001 right?  Have the changes been made that these guys are talking about or is that something else?  Do you want me to do a new version or just put on the track changes to pick up all the changes that have been made to the letters?  
 
 "
1374,"Cool.

 "
1375,"
Kay -- I have my files on item 1, so please see me if you need background.  The 1995 Interchange Agreement per Section 2.03 continued year-to-year until terminated by notice per its Section 2.02, which was never received nor sent according to my reseach.  The 1/3/96 was a term deal, and superseded the 1995 agreement 'only as to the subject matter of the 1996 agreement'.  The confirmation attached under item 1 below was done on a long form confirmation and per the 1st paragraph of Annex A, overrides the 1995 Interchange agreement in the event of any conflict -- all our essential boilerplate is found in Annex A. --David
 "
1376,"Bart is all in a tizzy again.  Ben left Sheila another message saying that Bart was holding things up.  Now Bart feels like he is in the dog house again.

"
1377,"Is this the letter from Krimsky's buddies (I can't read it because I'm on my blackberry)? I thought this was Southern Company (I.e. the utility).
"
1378,"Thanks.
"
1379,"I talked with Richard and asked that we have a time to talk generally about the process for holding an auction and what we need to include in CA's and Info Memo's etc. I will copy Kay to see if she thinks her meeting with you about the Westinghouse turbines and maybe the City of Austin deal will fill up the hour that she has reserved for the meeting room.  If not, could we have a general discussion about auctions at say 10:30?  Kay do you mind if we have a larger crowd in your meeting?

 "
1380,"Kay, I just learned that you were inviting the biz guys to your meeting.  Please give me a call this afternoon."
1381," 

TSC Order # 773086 Was Shipped on 12/20/2001
Shipped to: EWS                                
            Kay Mann                           
            1400 Smith                         
            Room No.EB 3882                    
            Houston TX 77002                   
            US                                 
            
Shipped Via RICK - TSC MESSENGER                             
Tracking # Baythorne - TSC Mgr 
            
With the following material
                                                  QUANTITY
ITEM         DESCRIPTION                           SHIPPED
"
1382," 

TSC Order # 773097 Was Shipped on 12/20/2001
Shipped to: EWS                                
            Kay Mann                           
            1400 Smith                         
            Room No.EB 3882                    
            Houston TX 77002                   
            US                                 
            
Shipped Via RICK - TSC MESSENGER                             
Tracking # Baythorne - TSC Mgr                     
            
With the following material
                                                  QUANTITY
ITEM         DESCRIPTION                           SHIPPED
"
1383,"
You have received this message because someone has attempted to send you an e-mail from outside of Enron with an attachment type that Enron does not allow into our messaging environment. Your e-mail has been quarantined and is being held at the MailSweeper server.


"
1384,"This warning is sent automatically to inform you that your mailbox is approaching the maximum size limit.
Your mailbox size is currently 77301 KB.

Mailbox size limits:

	When your mailbox reaches 75000 KB you will receive this message.To check the size of your mailbox: 

  Right-click the mailbox (Outlook Today), 
  Select Properties and click the Folder Size button. 
  This method can be used on individual folders as well. 

To make more space available, delete any items that are no longer needed such as Sent Items and Journal entries.  

You must empty the Deleted Items folder after deleting items or the space will not be freed. 

To turn Journaling off, 
 click Tools | Options | Journaling Options and de-select all items. 

See client Help for more information."
1385,"Kay,
 
I sent you this info in an earlier e-mail at approx. noon on Thursday.  Thanks, Ron.

"
1386,"

 "
1387,"Your mailbox has exceeded one or more size limits set by your administrator.
Your mailbox size is 78148 KB.
Mailbox size limits:
	You will receive a warning when your mailbox reaches 75000 KB.You may not be able to send or receive new mail until you reduce your mailbox size.
To make more space available, delete any items that you are no longer using or move them to your personal folder file (.pst). 
Items in all of your mailbox folders including the Deleted Items and Sent Items folders count against your size limit.  
You must empty the Deleted Items folder after deleting items or the space will not be freed.
See client Help for more information."
1388,"The All-Employee Meeting will be held Tuesday, Oct. 23, at 10 a.m. Houston time at the Hyatt Regency Houston Imperial Ballroom.  

As one of the enhanced security measures we have recently employed, we will be checking employee badges at the entrance to the ballroom.  All employees will be required to present a valid Enron badge with a photo.  If you do not currently have a photo on your badge, please go to the badge office on the third floor of the Enron Building and have your photo added to your badge.  We also suggest allowing a bit more time in getting to the Hyatt and we request your patience, as these security measures may create some backup at the entrance to the ballroom.

Accessing the Meeting via Streaming Audio/Video
If you are a Houston-based employee and can't attend the meeting, or if you are located in London, Calgary, Toronto, Omaha, New York or Portland (ENA), you can access the live event at <http://home.enron/employeemeeting>.  Enron Europe employees will receive a follow-up message from their Public Relations team concerning online access to the meeting.

Video Teleconferencing
The meeting will be made available by video teleconference to employees in Sao Paulo, Buenos Aires, Dubai, Rio de Janeiro, Bothell, Wash., Denver, San Ramon, Calif., and Chicago.  If your location would like to participate by video teleconference, please contact Yvonne Francois at (713) 345-8725.

"
1389,"I had told Mama that I might not come, but since they know they are going to
do the test, I'm coming. I'm hoping to leave Austin around 10 ( I have to go
up to school and do a couple of things).

Drive safely!

Lisa

"
1390,"Are you in the need for professional furniture service?
 
Is your modular (cubicle) furniture being mis-treated by inexperienced service companies?
 
Recon Office Solutions has put together an outfit of extensively experienced technicians which have been acquired from some of Houston's top leading furniture dealer/installation companies.
 
Recon is driving service to it's full definition.
 
Let Recon Office Solutions visit with you and submit an honest price for the maintenance of your furniture, and keep the wheels of progress in motion.
 
 
Richard Leal Jr.
 
Recon Office Solutions
Houston, Texas 77092
Tel. 713-812-7860
Fax 713-812-7915
 
Toll Free I-888-310-2480
"
1391,"
Listed below are the presentations from the 2001 Enron Wholesale Services Legal Conference which was held on October 11 and 12 at the Woodlands Resort & Conference Center:

""Deregulation of Energy Markets""

""Lessons Learned in California""

""Lessons Learned in International""

""Preparing for Workouts and Evaluating Distressed Situations""

""Practicing Under Revised Article 9""

""Current Developments in European Markets""

""Key Provisions in Trading Forms""

""Dash and Legal Risk Memo Procedures""


If you would like a copy of any of the presentations please contact me and I will forward the requested presentations via e-mail.

Please note, Mark Haedicke's, Janet Dietrich's and John Lavorato's presentations will not be made available per their request.

Laura R. Pena
Enron
Event Coordinator
713.853.5376 (phone)
713.594.4512 (cell)
713.646.5800 (fax)
 "
1392,"
As you know, Enron, its directors, and certain current and former officers are defendants in litigation in Federal and State court involving the LJM partnerships.

Enron has employed counsel and they will represent Enron and its interests in the litigation.

Under the Private Securities Litigation Reform Act, we are required to preserve documents that might be used in the litigation. 

Accordingly, our normal document destruction policies are suspended immediately and shall remain suspended until further notice.

Please retain all documents (which include handwritten notes, recordings, e-mails, and any other method of information recording) that in any way relate to the Company's related party transactions with LJM 1 and LJM 2, including, but not limited to, the formation of these partnerships, any transactions or discussions with the partnerships or its agents, and Enron's accounting for these transactions.

You should know that this document preservation requirement is a requirement of Federal law and you could be individually liable for civil and criminal penalties if you fail to follow these instructions.

You should know that Enron will defend these lawsuits vigorously.  In the meantime, you should not discuss matters related to the lawsuits with anyone other than the appropriate persons at Enron and its counsel.  

If you have any questions, please contact Jim Derrick at 713-853-5550.

"
1393,"Kay,

I have reviewed the proposed change with our management, and we may be able
to close this out.  For clarification purposes, please review the attached
document, in which I have incorporated your changes as proposed on 10/9/01.
The changes were made to the version you sent back to Siemens Westinghouse
on 10/01/01.  If we both agree that this version is accurate, please advise
and we will begin the execution process on our end.

I look forward to hearing from you.

Ann

"
1394,"I just heard and I am so, so sorry.  I wish I could be with you now - and wish I could bear some of your grief. Know at least that you and your family are in my thoughts and heartfelt prayers. 

Love,

Rose  "
1395,"Anything else I can do, and I mean Anything, let me know and it's done!  Take care. 
Heather Kroll

"
1396,"Kay,

Do you know if this invoice was ever sent to NorthWestern at or after closing.  Theresa has no record of ENA receiving the $48,000 for storage after June 30.

Chris

 "
1397,"Kay,

If you have successfully enrolled you will receive a confirmation email.  As well, log into elm.enron.com and click on My Learning Plan, it will list the classes you have registered.

Thank you!



"
1398,"



Dear CYNTHIA,


Congratulations!


You have been successfully enrolled in the course
'Basics of Risk Management'.


Course details are provided below:


Course Type     : Instructor Led Course
Course Code     : RISK100


Session Code    : 111501
Number of Units : 12
Price           : $600.00


Location        : EB552
                  Enron Building
                  1400 Smith
                  Houston
                  
Meetings        :
      Start Time:  Nov 15, 2001 8:00 AM
        End Time:  Nov 16, 2001 12:00 PM
     No instructors or rooms have been assigned to this meeting.


				  
You will receive a reminder before the session starts.


Thank you."
1399,"Kay,

I think it was around 3p.m. on Saturday.  His name is Charles (Charlie).
His middle name is something like Coudair (sp?).  Tammy has been working
on making lists and folders of all of her outstanding matters, so
hopefully we are ready to make the transition.

Sherry


"
1400,"fyi

 "
1401,"
Heather Kroll"
1402,"Kay,

Attached is the proposed CA for Western Resources, Inc. that Rudy requested today.  It is identical to the proposed Dynegy CA.

Rudy,  Reagan suggested to use the same form and scope of discussions as the Dynegy CA.  Let Kay and I know if you think there should be any changes.

Thanks.

Kathleen

 "
1403,"There are Unresolved/Open items in the vendor payables system (iPayIt) and employee reimbursement system (XMS).  Employees are strongly encouraged to resolve items in their inboxes.  Please either process and approve, or reject these outstanding business expenses in your inboxes by 2:00 p.m. Monday, December 3, 2001.

For assistance with XMS please contact:
Enron Travel Management
"
1404,"I agree with Stuart regarding the preference for the Assignment, Bill of Sale 
and Conveyance.  It is a little confusing as to why AE, who was a party to 
the original Participation Agreement, is not a party to a change in that 
agreement.  This being said, the Conveyance, in my opinion, is cleaner and 
has a better chance of being executed in a timely manner, which is the 
essence of the property tax issue.

This is probably very minor, but do we need to address any equipment that has 
not been purchased to date?  Jeff, what have not we purchased yet?

Regards,

Eric





"
1405,"I am working on a deal to move TurboPark equipment into Enron owned LLC's, 
with a simultaneous sale of  80% of the equity to a third party.  This deal 
is supposed to close by Jan 15, so I'm getting a crash course on TurboPark 
and how to get stuff out of it during the early phase.  I thought I would 
share what I'm learning, if nothing else as a form of therapy.

Attached to the email is what I believe to be the proper form of notice to 
take something out of TurboPark.  Five to fifteen business days' notice is 
required.

There will be other documents involved as well:

Bill of Sale
Assignment and Assumption Agreement
UCC releases, if applicable (UCC filings are made on all delivered equipment)

I suspect a consent by the equipment seller may also be required.  More to 
come on this one.

As I learn more about the process I will keep you advised.

Kay
"
1406,"Sounds good to me.




"
1407,"Please do what you can to find out what is going on. I know you forwarded 
these to Carolyn, but I would still appreciate it if you could investigate, 
or ask Carolyn to do so.

Kay
"
1408,"small green pressboard like you order for me




"
1409,"FYI.

We had a conference call this am.  I'll catch you up later.

Kay
"
1410,"Hi Richard,

I'm working on a form EPC contract.  Do you have a favorite arbitration 
clause you would suggest be included?

Thanks,

Kay"
1411,"Gentlemen,

I have made changes to the consolidation agreement, which I hope all will 
find acceptable:



(It does need a date or two.)

As for the termination agreement, here's what I suggest:



Do we want to address the purchaser's parent guaranty in both of the 
contracts, or just the consolidation agreement?  I would suggest that we make 
the guaranty a deliverable 30 days after execution of the contracts, which 
gives us time to get the Mitsui assignment done, as we expect to assign the 
contracts immediately.  That way, Mitsui can provide the guaranty, if 
necessary.  If ENA does provide the guaranty, we would want to have the 
ability to have it replaced with a suitable substitute guaranty from Mitsui.  

Sorry I missed your call.  It was a day of meetings.  I will be on the road 
tomorrow, but will check my voice mail.

Kay
"
1412,"I gave Ben a very preliminary draft recently, then I left town (I'm in 
Chicago today, NYC yesterday).  I want to make sure I've addressed his 
concerns before drafts start floating around.  He and I are trying to get 
coordinated so that we can widen the circle a bit.

Hope this answers your questions.

Kay




"
1413,"My understanding is that Illinois is the only one, unless enovate will have 
employees or inventory in any other states.  It is my understanding that it 
will not. 

Gregg, Russell, Matt, please speak up if I'm missing something.

Kay





Teresa Callahan
09/18/2000 08:22 AM
"
1414,"I'm going to work really hard this week to see if I can catch up a bit, and 
take a day off soon.


"
1415,"No surprises with CW.  She's very nice to me, but she does like to keep very 
specific hours.  I get the impression that leaving 15 minutes past 5 really 
bothers her.  Just watch, and see. 



"
1416,"As soon as I get a redline, I'll get it to Accounting and we can go forward 
quickly.  I will also process the Virgil and Joan Ledford deal at the same 
time.  I just had a meeting cancel for tomorrow, which will help.

Kay




Rusty Stevens
09/18/2000 04:29 PM
"
1417,"Hi Kay,

I hate to admit this, but I need another copy of whatever confidentiality 
agreement we have with Virginia Power.

Thanks again,

Kay"
1418,"This information is helpful.  Is the draft of the PPA submitted by VEPCO 
confidential?

Thanks,

Kay






"
1419,"One more thing.  Did someone send you copies of equipment contracts?  Those 
have confidentiality provisions which need to be considered.  Therefore, 
please advise what you received from Enron in that regard.

I was under the impression that most of what we were submitting we were 
submitting as confidential information, specifically including the responses 
to the Public Staff's data requests.  I don't recall the specifics at this 
point.

Thanks again,

Kay




"
1420,"I don't know what I have in mind.  Austin?  Palacios?  

I'm still struggling with the concept that if we see my parents for a 
holiday, we have to include your mom, or vice versa.  That just wasn't how it 
worked in our family growing up - we typically spent holidays with one or the 
other, rarely with both. I'm trying to figure out the rules.

I haven't heard from St Francis yet.  

Kay





"
1421,"I need to provide the NCPUC a copy of the incorporation documents as soon as 
I can. How long will it take?

Kay




Matt Maxwell on 09/20/2000 01:38:33 PM
"
1422,"I spoke with Bob Henson.  His questions were: ownership of LLC (I'm getting 
the documents) and status of PPA.

Kay"
1423,"John,

Probably safe to assume it is me.

Kay






"
1424,What time?
1425,"Per your request.

Kay
"
1426,"This is the one you looked at and left me comments.  Your comments aren't in 
this draft (timing), but I want to pick them up in the next go round.  When 
we get together to discuss stuff, maybe we can review this.  It is difficult 
to get your comments over voice mail, as I'm  just not that quick!

Kay
"
1427,"Hmm.
"
1428,"In connection with the attached, please note the highlighted language at the 
end of the document.  We couldn't decide what it means, so it needs to be 
re-written or deleted.

The party we are contracting with is Virginia Power, not NC Power. If we 
misstated this previously, we would like to clear it up now.

Thank you,

Kay Mann
"
1429,"Karen,

It appears to me that this version of the document allocates a new risk to 
Enron:  risk of damage to a certain road during construction.  It would seem 
that the responsibility to repair it should be limited to damage done as a 
result of the construction.  Also, it is unclear as written as to whether we 
can repair it ourselves, or whether the City fixes it and sends us the bill.  
What is the intent?

Thank you,

Kay






"
1430,"I working with outside counsel to get a draft of the revolver prepared.  She 
(outside counsel, Heather Brown) has summarized the information I have given 
her as follows (see below), and I would appreciate your input as to whether 
it is accurate.  

Once we get a draft we can sit down and discuss it, and make sure we are on 
the right track. I believe Gregg said that this needs to be in place within 2 
weeks.

Thanks,

Kay
"
1431,"Will you come get me?
"
1432,"Several thoughts from federal reg./transmission side:
I haven't worked with a VEPCO interconnection agreement yet, but many times 
there are requirements that the generator is required to provide emergency 
power to the interconnected transmission provider, in which case you would 
want the interconnection agreement to cover all costs you would incur to 
replace the energy at a different location (usually it is difficult to get 
this agreement, so you should check and then factor that into the equation).  
I would be happy to look at the interconnection agreement with you.
Interconnection of generation is a separate process from requesting 
transmission.  It appears that VEPCO has to buy the transmission (or use its 
network transmission) when the Delivery Point is the plant.  Enron will have 
to purchase transmission on VEPCO if it is selling to third parties off the 
plant and will have to purchase transmission on other systems if it wants to 
supply at an alternate delivery point.  Please discuss this with Kevin 
Presto's tranmission people (Bill Rust on 31).  Enron cannot use VEPCO's 
network transmission to delivery to third parties.
Is this plant in the VEPCO queue yet?  Also, FERC has issued some recent 
rulings that deal with time limits on system impact studies, etc.  While 
VEPCO is probably incentivized to get this built, you want to make sure that 
you do not lose optionality in selling to third parties from the plant due to 
transmission constraints.  A request for transmission on OASIS is the only 
way to ensure deliverability to third parties.
3.5 (c) Intra-day scheduling--You may have hourly transmission risk for an 
increase.  Unless you buy longer term firm, you will deliver from other 
sources using hourly non-firm, which is the lowest priority of transmission 
and subject to getting cut.  You may want to consider doing this on 
best/reasonable efforts basis.  (Also, even if you purchase 
daily/monthly/yearly firm to serve third parties, if you change the point of 
receipt or point of delivery temporarily, your request is treated as 
non-firm.)
12.4--Currently VEPCO is interested in joining the Alliance ISO (an RTO that 
has not been approved by FERC yet--competing ISO to Midwest ISO), but since 
FERC has not approved any RTO for VEPCO yet, there could be significant 
changes in the transmission charges/methods of obtaining 
transmission/grandfathering of current transmission, etc during this 
contract.  Make sure with the ENA attorneys that this out/increase in price 
covers that circumstance.
Underlying tranmission rates on VEPCO or any other provider can change at 
most any time, subject to the provider filing a rate case.  Therefore, any 
current transmission rates shown on OASIS are not necessarily what you will 
pay over the term of any transmission that Enron may purchase to serve this 
contract.  Generally, transmission providers will not agree to fixed rates.





Tom Chapman
06/13/2000 06:07 PM
"
1433,"You 'da best.




Kay Mann
12/11/2000 09:04 AM
"
1434,"Stamp of approval.  Mike J. Miller is the right guy from ENA to sign.  Please 
let me know if you have any trouble getting a signature from any of the 
parties.

Thanks,

Mitch
"
1435,"With high hopes that this is the FINAL final version, I'm attaching what I 
believe to be the execution copy.  Some things have been cleaned up, and 
Brownsville has been added to paragraph 5.  I'm going to start collecting 
signatures.

Thanks,

Kay"
